"","subj","description","dec","g1p1","g1o1","g1o2","g2p1","g2o1","g2o2","r_aprob1","r_aout1","r_aprob2","r_aout2","r_bprob1","r_bout1","r_bprob2","r_bout2","exp","exclude","decision_overweighting","overweight","samples","outcome_explic","trial","age","female","targets","g1p2","g2p2","reduced","reduced_zero","reduced_out"
"10344",3072,1,2,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,1,NA,1,46,28,1,1,0.05,0.43,0,0,0
"10345",3073,1,2,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,1,NA,1,43,23,1,1,0.05,0.43,0,0,0
"10346",3074,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,34,24,1,1,0.05,0.43,0,0,0
"10347",3086,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,27,24,1,1,0.05,0.43,0,0,0
"10348",3075,1,2,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,1,NA,1,34,22,1,1,0.05,0.43,0,0,0
"10349",3080,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,2,20,0,1,0.05,0.43,0,0,0
"10350",3076,1,2,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,1,NA,1,35,24,1,1,0.05,0.43,0,0,0
"10351",3078,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,19,23,1,1,0.05,0.43,0,0,0
"10352",3077,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,57,24,1,1,0.05,0.43,0,0,0
"10353",3087,0,2,0.95,10.6,2.7,0.57,5.5,16.2,1,10.6,0,0,0.5,5.5,0.5,16.2,3,0,2,1,40,1,21,21,1,1,0.05,0.43,1,1,0
"10354",3095,0,2,0.95,10.6,2.7,0.57,5.5,16.2,0.0625,2.7,0.9375,10.6,0.461538463830948,16.2,0.538461565971375,5.5,3,0,2,1,44,0,55,21,1,1,0.05,0.43,0,0,0
"10355",3089,0,1,0.95,10.6,2.7,0.57,5.5,16.2,1,10.6,0,0,0.600000023841858,5.5,0.400000005960464,16.2,3,0,2,0,40,1,10,21,1,1,0.05,0.43,1,1,0
"10356",3090,0,1,0.95,10.6,2.7,0.57,5.5,16.2,1,10.6,0,0,0.444444447755814,5.5,0.555555582046509,16.2,3,0,2,0,23,0,51,23,1,1,0.05,0.43,1,1,0
"10357",3081,0,1,0.95,10.6,2.7,0.57,5.5,16.2,0.0526315793395042,2.7,0.947368443012238,10.6,0.214285716414452,16.2,0.785714268684387,5.5,3,0,2,0,33,1,59,20,0,1,0.05,0.43,0,0,0
"10358",3091,0,1,0.95,10.6,2.7,0.57,5.5,16.2,0.0399999991059303,2.7,0.959999978542328,10.6,0.59375,5.5,0.40625,16.2,3,0,2,0,57,0,26,21,0,1,0.05,0.43,0,0,0
"10359",3096,0,1,0.95,10.6,2.7,0.57,5.5,16.2,0.0172413792461157,2.7,0.982758641242981,10.6,0.324324309825897,16.2,0.675675690174103,5.5,3,0,2,0,132,1,53,29,1,1,0.05,0.43,0,0,0
"10360",3092,0,1,0.95,10.6,2.7,0.57,5.5,16.2,0.046875,2.7,0.953125,10.6,0.5,5.5,0.5,16.2,3,0,2,0,83,0,5,22,1,1,0.05,0.43,0,0,0
"10361",3093,0,1,0.95,10.6,2.7,0.57,5.5,16.2,1,10.6,0,0,1,5.5,0,0,3,0,2,0,2,1,55,23,1,1,0.05,0.43,1,1,0
"10362",3097,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,14,21,1,1,0.05,0.43,0,0,0
"10363",3098,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,9,22,1,1,0.05,0.43,0,0,0
"10364",3099,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,45,19,1,1,0.05,0.43,0,0,0
"10365",3082,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,9,30,1,1,0.05,0.43,0,0,0
"10366",3107,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,14,21,1,1,0.05,0.43,0,0,0
"10367",3100,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,40,21,1,1,0.05,0.43,0,0,0
"10368",3105,1,2,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,1,NA,1,60,25,0,1,0.05,0.43,0,0,0
"10369",3104,1,2,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,1,NA,1,52,23,0,1,0.05,0.43,0,0,0
"10370",3103,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,9,25,1,1,0.05,0.43,0,0,0
"10371",3101,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,50,22,1,1,0.05,0.43,0,0,0
"10372",3102,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,37,33,1,1,0.05,0.43,0,0,0
"10373",3109,0,1,0.95,10.6,2.7,0.57,5.5,16.2,0.978723406791687,10.6,0.0212765950709581,2.7,0.444444447755814,16.2,0.555555582046509,5.5,3,0,2,0,65,0,41,20,1,1,0.05,0.43,0,0,0
"10374",3118,0,2,0.95,10.6,2.7,0.57,5.5,16.2,0.941176474094391,10.6,0.0588235296308994,2.7,0.666666686534882,16.2,0.333333343267441,5.5,3,0,2,1,23,1,33,22,1,1,0.05,0.43,0,0,0
"10375",3112,0,2,0.95,10.6,2.7,0.57,5.5,16.2,0.925000011920929,10.6,0.0750000029802322,2.7,0.547619044780731,5.5,0.452380955219269,16.2,3,0,2,1,82,0,1,25,1,1,0.05,0.43,0,0,0
"10376",3113,0,2,0.95,10.6,2.7,0.57,5.5,16.2,0.875,10.6,0.125,2.7,0.333333343267441,16.2,0.666666686534882,5.5,3,0,2,1,11,1,23,23,0,1,0.05,0.43,0,0,0
"10377",3114,0,1,0.95,10.6,2.7,0.57,5.5,16.2,1,10.6,0,0,0.545454561710358,5.5,0.454545468091965,16.2,3,0,2,0,22,0,33,23,1,1,0.05,0.43,1,1,0
"10378",3115,0,2,0.95,10.6,2.7,0.57,5.5,16.2,0.0408163256943226,2.7,0.959183692932129,10.6,0.564516127109528,5.5,0.435483872890472,16.2,3,0,2,1,112,1,12,23,0,1,0.05,0.43,0,0,0
"10379",3116,0,2,0.95,10.6,2.7,0.57,5.5,16.2,0.866666674613953,10.6,0.133333340287209,2.7,0.800000011920929,16.2,0.200000002980232,5.5,3,0,2,1,25,0,44,21,1,1,0.05,0.43,0,0,0
"10380",3094,0,1,0.95,10.6,2.7,0.57,5.5,16.2,1,10.6,0,0,0.476190477609634,16.2,0.523809552192688,5.5,3,0,2,0,54,0,4,22,1,1,0.05,0.43,1,1,0
"10381",3127,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,33,21,1,1,0.05,0.43,0,0,0
"10382",3119,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,28,25,0,1,0.05,0.43,0,0,0
"10383",3110,1,2,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,1,NA,1,46,19,1,1,0.05,0.43,0,0,0
"10384",3111,1,2,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,1,NA,1,21,24,1,1,0.05,0.43,0,0,0
"10385",3120,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,11,21,1,1,0.05,0.43,0,0,0
"10386",3121,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,37,20,0,1,0.05,0.43,0,0,0
"10387",3126,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,27,21,0,1,0.05,0.43,0,0,0
"10388",3125,1,2,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,1,NA,1,13,23,1,1,0.05,0.43,0,0,0
"10389",3123,1,2,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,1,NA,1,26,21,1,1,0.05,0.43,0,0,0
"10390",3117,1,1,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,0,NA,1,50,27,1,1,0.05,0.43,0,0,0
"10391",3122,1,2,0.95,10.6,2.7,0.57,5.5,16.2,0.949999988079071,10.6,0.0500000007450581,2.7,0.569999992847443,5.5,0.430000007152557,16.2,3,0,2,1,NA,1,22,29,0,1,0.05,0.43,0,0,0
"10392",3010,0,2,0.92,9.8,4.3,0.37,1.1,14.9,0.888888895511627,9.8,0.111111111938953,4.3,0.631578922271729,14.9,0.368421047925949,1.1,3,0,2,1,31,1,41,31,1,1,0.08,0.63,0,0,0
"10393",3015,0,2,0.92,9.8,4.3,0.37,1.1,14.9,0.200000002980232,4.3,0.800000011920929,9.8,0.888888895511627,14.9,0.111111111938953,1.1,3,0,2,1,14,0,55,22,1,1,0.08,0.63,0,0,0
"10394",3018,0,1,0.92,9.8,4.3,0.37,1.1,14.9,1,9.8,0,0,0.699999988079071,14.9,0.300000011920929,1.1,3,0,2,0,47,1,28,20,1,1,0.08,0.63,1,1,0
"10395",3023,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.882352948188782,9.8,0.117647059261799,4.3,0.5,1.1,0.5,14.9,3,0,2,0,23,1,6,19,1,1,0.08,0.63,0,0,0
"10396",3021,0,2,0.92,9.8,4.3,0.37,1.1,14.9,0.969696998596191,9.8,0.030303031206131,4.3,0.310344815254211,1.1,0.689655184745789,14.9,3,0,2,1,62,0,4,24,1,1,0.08,0.63,0,0,0
"10397",3013,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.947368443012238,9.8,0.0526315793395042,4.3,0.600000023841858,14.9,0.400000005960464,1.1,3,0,2,0,40,1,28,25,0,1,0.08,0.63,0,0,0
"10398",3014,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.943396210670471,9.8,0.0566037744283676,4.3,0.346938788890839,1.1,0.653061211109161,14.9,3,0,2,0,102,0,12,20,1,1,0.08,0.63,0,0,0
"10399",3022,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.100000001490116,4.3,0.899999976158142,9.8,0.200000002980232,1.1,0.800000011920929,14.9,3,0,2,0,15,1,39,20,1,1,0.08,0.63,0,0,0
"10400",3017,0,2,0.92,9.8,4.3,0.37,1.1,14.9,0.0769230797886848,4.3,0.923076927661896,9.8,0.190476194024086,1.1,0.809523820877075,14.9,3,0,2,1,68,0,38,24,0,1,0.08,0.63,0,0,0
"10401",3016,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.977272748947144,9.8,0.0227272734045982,4.3,0.5,14.9,0.5,1.1,3,0,2,0,52,1,50,21,0,1,0.08,0.63,0,0,0
"10402",3019,0,2,0.92,9.8,4.3,0.37,1.1,14.9,0.5,9.8,0.5,4.3,1,14.9,0,0,3,0,2,1,5,0,20,27,0,1,0.08,0.63,1,1,0
"10403",3024,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,18,23,1,1,0.08,0.63,0,0,0
"10404",3026,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,24,21,0,1,0.08,0.63,0,0,0
"10405",3020,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,34,24,0,1,0.08,0.63,0,0,0
"10406",3027,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,3,22,1,1,0.08,0.63,0,0,0
"10407",3028,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,53,23,0,1,0.08,0.63,0,0,0
"10408",3036,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,31,22,1,1,0.08,0.63,0,0,0
"10409",3034,1,2,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,1,NA,1,3,18,1,1,0.08,0.63,0,0,0
"10410",3033,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,50,27,0,1,0.08,0.63,0,0,0
"10411",3032,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,60,26,1,1,0.08,0.63,0,0,0
"10412",3030,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,43,21,1,1,0.08,0.63,0,0,0
"10413",3029,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,46,20,0,1,0.08,0.63,0,0,0
"10414",3038,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.888888895511627,9.8,0.111111111938953,4.3,0.344827592372894,1.1,0.655172407627106,14.9,3,0,2,0,48,1,32,26,1,1,0.08,0.63,0,0,0
"10415",3039,0,2,0.92,9.8,4.3,0.37,1.1,14.9,0.111111111938953,4.3,0.888888895511627,9.8,0.363636374473572,1.1,0.636363625526428,14.9,3,0,2,1,22,0,58,21,0,1,0.08,0.63,0,0,0
"10416",3040,0,1,0.92,9.8,4.3,0.37,1.1,14.9,1,9.8,0,0,0.625,1.1,0.375,14.9,3,0,2,0,15,1,58,25,1,1,0.08,0.63,1,1,0
"10417",3041,0,2,0.92,9.8,4.3,0.37,1.1,14.9,0.0980392172932625,4.3,0.901960790157318,9.8,0.604166686534882,14.9,0.395833343267441,1.1,3,0,2,1,99,0,23,29,1,1,0.08,0.63,0,0,0
"10418",3042,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.89473682641983,9.8,0.105263158679008,4.3,0.600000023841858,14.9,0.400000005960464,1.1,3,0,2,0,48,1,13,23,1,1,0.08,0.63,0,0,0
"10419",3043,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.0434782616794109,4.3,0.95652174949646,9.8,0.375,1.1,0.625,14.9,3,0,2,0,39,0,36,22,0,1,0.08,0.63,0,0,0
"10420",3044,0,2,0.92,9.8,4.3,0.37,1.1,14.9,1,9.8,0,0,1,14.9,0,0,3,0,2,1,14,1,18,21,1,1,0.08,0.63,1,1,0
"10421",3045,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.0714285746216774,4.3,0.928571403026581,9.8,0.823529422283173,14.9,0.176470592617989,1.1,3,0,2,0,60,0,25,20,1,1,0.08,0.63,0,0,0
"10422",3046,0,2,0.92,9.8,4.3,0.37,1.1,14.9,0.25,4.3,0.75,9.8,0.230769231915474,1.1,0.769230782985687,14.9,3,0,2,1,21,1,21,23,1,1,0.08,0.63,0,0,0
"10423",3048,0,2,0.92,9.8,4.3,0.37,1.1,14.9,0.0625,4.3,0.9375,9.8,0.823529422283173,14.9,0.176470592617989,1.1,3,0,2,1,33,1,12,20,1,1,0.08,0.63,0,0,0
"10424",3049,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.0714285746216774,4.3,0.928571403026581,9.8,0.666666686534882,14.9,0.333333343267441,1.1,3,0,2,0,23,0,2,23,0,1,0.08,0.63,0,0,0
"10425",3055,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,42,22,1,1,0.08,0.63,0,0,0
"10426",3056,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,38,22,0,1,0.08,0.63,0,0,0
"10427",3057,1,2,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,1,NA,1,20,22,1,1,0.08,0.63,0,0,0
"10428",3060,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,56,23,0,1,0.08,0.63,0,0,0
"10429",3058,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,57,28,1,1,0.08,0.63,0,0,0
"10430",3059,1,2,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,1,NA,1,58,26,0,1,0.08,0.63,0,0,0
"10431",3050,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,33,25,1,1,0.08,0.63,0,0,0
"10432",3051,1,2,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,1,NA,1,5,21,1,1,0.08,0.63,0,0,0
"10433",3047,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,47,29,0,1,0.08,0.63,0,0,0
"10434",3053,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,25,26,0,1,0.08,0.63,0,0,0
"10435",3054,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,23,20,1,1,0.08,0.63,0,0,0
"10436",3061,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.14634145796299,4.3,0.853658556938171,9.8,0.367346942424774,1.1,0.632653057575226,14.9,3,0,2,0,91,1,28,25,1,1,0.08,0.63,0,0,0
"10437",3063,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.0491803288459778,4.3,0.950819671154022,9.8,0.414634138345718,1.1,0.585365831851959,14.9,3,0,2,0,105,0,8,19,1,1,0.08,0.63,0,0,0
"10438",3065,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.025000000372529,4.3,0.975000023841858,9.8,0.527777791023254,14.9,0.472222208976746,1.1,3,0,2,0,77,1,2,21,0,1,0.08,0.63,0,0,0
"10439",3066,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.0857142880558968,4.3,0.914285719394684,9.8,0.5,14.9,0.5,1.1,3,0,2,0,57,0,29,23,0,1,0.08,0.63,0,0,0
"10440",3068,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.0666666701436043,4.3,0.933333337306976,9.8,0.428571432828903,1.1,0.571428596973419,14.9,3,0,2,0,22,1,50,23,1,1,0.08,0.63,0,0,0
"10441",3070,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.0555555559694767,4.3,0.944444417953491,9.8,0.678571403026581,14.9,0.321428567171097,1.1,3,0,2,0,46,0,21,21,1,1,0.08,0.63,0,0,0
"10442",3062,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.115384615957737,4.3,0.884615361690521,9.8,0.379310339689255,1.1,0.620689630508423,14.9,3,0,2,0,55,1,31,21,0,1,0.08,0.63,0,0,0
"10443",3064,0,2,0.92,9.8,4.3,0.37,1.1,14.9,0.833333313465118,9.8,0.16666667163372,4.3,0.25,1.1,0.75,14.9,3,0,2,1,20,0,53,22,1,1,0.08,0.63,0,0,0
"10444",3052,0,2,0.92,9.8,4.3,0.37,1.1,14.9,0.9375,9.8,0.0625,4.3,0.333333343267441,1.1,0.666666686534882,14.9,3,0,2,1,54,1,27,20,1,1,0.08,0.63,0,0,0
"10445",3071,0,1,0.92,9.8,4.3,0.37,1.1,14.9,1,9.8,0,0,0.333333343267441,1.1,0.666666686534882,14.9,3,0,2,0,22,0,7,21,1,1,0.08,0.63,1,1,0
"10446",3072,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,2,28,1,1,0.08,0.63,0,0,0
"10447",3073,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,1,23,1,1,0.08,0.63,0,0,0
"10448",3074,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,54,24,1,1,0.08,0.63,0,0,0
"10449",3086,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,41,24,1,1,0.08,0.63,0,0,0
"10450",3075,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,19,22,1,1,0.08,0.63,0,0,0
"10451",3080,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,50,20,0,1,0.08,0.63,0,0,0
"10452",3076,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,59,24,1,1,0.08,0.63,0,0,0
"10453",3078,1,1,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,0,NA,1,60,23,1,1,0.08,0.63,0,0,0
"10454",3077,1,2,0.92,9.8,4.3,0.37,1.1,14.9,0.920000016689301,9.8,0.0799999982118607,4.3,0.370000004768372,1.1,0.629999995231628,14.9,3,0,2,1,NA,1,45,24,1,1,0.08,0.63,0,0,0
"10455",3087,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.909090936183929,9.8,0.0909090936183929,4.3,0.769230782985687,14.9,0.230769231915474,1.1,3,0,2,0,35,1,13,21,1,1,0.08,0.63,0,0,0
"10456",3095,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.0454545468091965,4.3,0.954545438289642,9.8,0.363636374473572,1.1,0.636363625526428,14.9,3,0,2,0,45,0,49,21,1,1,0.08,0.63,0,0,0
"10457",3089,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.833333313465118,9.8,0.16666667163372,4.3,0.25,1.1,0.75,14.9,3,0,2,0,22,1,13,21,1,1,0.08,0.63,0,0,0
"10458",3090,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.973684191703796,9.8,0.0263157896697521,4.3,0.384615391492844,1.1,0.615384638309479,14.9,3,0,2,0,51,0,18,23,1,1,0.08,0.63,0,0,0
"10459",3081,0,1,0.92,9.8,4.3,0.37,1.1,14.9,1,9.8,0,0,0.777777791023254,1.1,0.222222223877907,14.9,3,0,2,0,21,1,8,20,0,1,0.08,0.63,1,1,0
"10460",3091,0,1,0.92,9.8,4.3,0.37,1.1,14.9,1,9.8,0,0,0.615384638309479,14.9,0.384615391492844,1.1,3,0,2,0,25,0,37,21,0,1,0.08,0.63,1,1,0
"10461",3096,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.95652174949646,9.8,0.0434782616794109,4.3,0.555555582046509,1.1,0.444444447755814,14.9,3,0,2,0,41,1,6,29,1,1,0.08,0.63,0,0,0
"10462",3092,0,1,0.92,9.8,4.3,0.37,1.1,14.9,0.981132090091705,9.8,0.0188679248094559,4.3,0.555555582046509,14.9,0.444444447755814,1.1,3,0,2,0,73,0,33,22,1,1,0.08,0.63,0,0,0
"10463",3093,0,1,0.92,9.8,4.3,0.37,1.1,14.9,1,9.8,0,0,1,1.1,0,0,3,0,2,0,2,1,20,23,1,1,0.08,0.63,1,1,0
