,problem,iteration,gen_N,gen_cp,gen_ss_mn,gen_theta,gen_prelec_gamma,bf_cp,bf_ss_mn,bf_theta,bf_s,bf_prelec_gamma
420,,17,,,,5,0.6,,,,0.584921838059,0.75253064275399995
421,,17,,,,5,1,,,,0.57704609227100001,1.0102440811
422,,17,,,,5,1.4,,,,0.61220930175099997,1.4409368230899999
423,,17,,,,7,0.6,,,,0.67358147656699996,0.69180001018500004
424,,17,,,,7,1,,,,0.68037056837699994,1.0285868744
425,,17,,,,7,1.4,,,,0.83517147550299997,1.42796513002
426,,17,,,,9,0.6,,,,0.83478596439099995,0.65370251557699999
427,,17,,,,9,1,,,,0.73301527655499998,1.0309727682100001
428,,17,,,,9,1.4,,,,1.45598090155,1.384790355
429,,17,,,,15,0.6,,,,1.08325831875,0.54506370765000001
430,,17,,,,15,1,,,,1.14801573845,0.99433650015699993
431,,17,,,,15,1.4,,,,1.5186706630200002,1.3361622827899999
432,,18,,,,1,0.6,,,,0.40134445272800001,0.83741700729099999
433,,18,,,,1,1,,,,0.49076559822899996,1.1354808669700001
434,,18,,,,1,1.4,,,,0.43338144171099996,1.3297632864700002
435,,18,,,,2,0.6,,,,0.49784077874300003,0.86876506696799993
436,,18,,,,2,1,,,,0.505256503202,1.0440264497
437,,18,,,,2,1.4,,,,0.43394463899999997,1.3825888347600002
438,,18,,,,3,0.6,,,,0.54617510935000002,0.90128084706799994
439,,18,,,,3,1,,,,0.50228790326299999,1.0097283640000001
440,,18,,,,3,1.4,,,,0.48265909931199996,1.30101939059
441,,18,,,,4,0.6,,,,0.54250493578000003,0.808599290315
442,,18,,,,4,1,,,,0.48829746066399998,1.0098034259899999
443,,18,,,,4,1.4,,,,0.55739357332500006,1.45352464107
444,,18,,,,5,0.6,,,,0.63900075410400003,0.716461524997
445,,18,,,,5,1,,,,0.68337857539900004,1.13304773595
446,,18,,,,5,1.4,,,,0.61552262656699996,1.3534816917299999
447,,18,,,,7,0.6,,,,0.67702560900700004,0.68568256388899995
448,,18,,,,7,1,,,,0.69696178234799999,1.04456632834
449,,18,,,,7,1.4,,,,0.87348428939300005,1.43110655796
450,,18,,,,9,0.6,,,,0.92270594691300001,0.62888308956799999
451,,18,,,,9,1,,,,0.77309007432600008,1.10718077012
452,,18,,,,9,1.4,,,,1.17993337394,1.44084937557
453,,18,,,,15,0.6,,,,0.92719378520999995,0.54855163497500004
454,,18,,,,15,1,,,,2.2167731073500003,0.98569308007000012
455,,18,,,,15,1.4,,,,1.5731808696899998,1.3543558866200001
456,,19,,,,1,0.6,,,,0.43130295672399999,0.89950406394899995
457,,19,,,,1,1,,,,0.50396200118000001,0.98886441067100006
458,,19,,,,1,1.4,,,,0.36522922523199997,1.5010087965700001
459,,19,,,,2,0.6,,,,0.48963777174400003,0.92818579221899999
460,,19,,,,2,1,,,,0.50737598229400005,1.01171457907
461,,19,,,,2,1.4,,,,0.395754406585,1.3752175891499998
462,,19,,,,3,0.6,,,,0.57914301743899999,0.87631422171399997
463,,19,,,,3,1,,,,0.53439135752,1.1328429762999999
464,,19,,,,3,1.4,,,,0.45952687688799998,1.3182612890200001
465,,19,,,,4,0.6,,,,0.53948022741899992,0.78301503971100006
466,,19,,,,4,1,,,,0.58312314948700006,1.0522738049200002
467,,19,,,,4,1.4,,,,0.54007273747700002,1.536596275
468,,19,,,,5,0.6,,,,0.64931022234699998,0.77190128181899997
469,,19,,,,5,1,,,,0.64200492717000002,1.06032317857
470,,19,,,,5,1.4,,,,0.67844671412400004,1.3686516590200002
471,,19,,,,7,0.6,,,,0.75774752514699995,0.63874728624900001
472,,19,,,,7,1,,,,0.70322404244299996,1.13491314434
473,,19,,,,7,1.4,,,,0.95505538001300005,1.3645737494699999
474,,19,,,,9,0.6,,,,0.85587108646400001,0.62601395835899998
475,,19,,,,9,1,,,,0.82933867928799998,1.0757811806799999
476,,19,,,,9,1.4,,,,1.3703451077000002,1.3797857250400001
477,,19,,,,15,0.6,,,,1.0965427352700001,0.54872980570800001
478,,19,,,,15,1,,,,1.6609090555000001,1.02357025685
479,,19,,,,15,1.4,,,,1.5725688895700001,1.3686337425699999
480,,20,,,,1,0.6,,,,0.44860114971600001,0.91048358614400005
481,,20,,,,1,1,,,,0.60542757474499997,1.0445531645399999
482,,20,,,,1,1.4,,,,0.340638048134,1.37604643081
483,,20,,,,2,0.6,,,,0.56675156129900006,0.90868023449799995
484,,20,,,,2,1,,,,0.53005811274100001,1.0778979514700002
485,,20,,,,2,1.4,,,,0.374196854872,1.37779281444
486,,20,,,,3,0.6,,,,0.57268076761699993,0.87358059000999999
487,,20,,,,3,1,,,,0.54413259451200002,1.0226435923700001
488,,20,,,,3,1.4,,,,0.43275291064800003,1.2260140006
489,,20,,,,4,0.6,,,,0.53807367483099999,0.77851735011800005
490,,20,,,,4,1,,,,0.57609403313500007,1.1672322697099999
491,,20,,,,4,1.4,,,,0.60791357332700002,1.3289472897399999
492,,20,,,,5,0.6,,,,0.61956240247899996,0.73877386733399997
493,,20,,,,5,1,,,,0.53698146590200002,0.99367869392100006
494,,20,,,,5,1.4,,,,0.63360765713699996,1.43430371852
495,,20,,,,7,0.6,,,,0.71116882875999998,0.59157870058899997
496,,20,,,,7,1,,,,0.68691183046999993,1.0538522962899999
497,,20,,,,7,1.4,,,,0.92673506211799994,1.44395001254
498,,20,,,,9,0.6,,,,0.84417789841699997,0.67069295280899999
499,,20,,,,9,1,,,,0.82283764292200001,1.0291162950900001
500,,20,,,,9,1.4,,,,1.06953364045,1.3915645357899999
501,,20,,,,15,0.6,,,,1.0398930453200002,0.55184589086000002
502,,20,,,,15,1,,,,1.4918299294999999,1.0377785319799999
503,,20,,,,15,1.4,,,,1.31987321889,1.4638801528900001
504,,21,,,,1,0.6,,,,0.46401630362199997,0.82937575039299993
505,,21,,,,1,1,,,,0.58927744127699999,1.019732581
506,,21,,,,1,1.4,,,,0.39048689425800004,1.46174447055
507,,21,,,,2,0.6,,,,0.47679871260399997,0.86259662877999987
508,,21,,,,2,1,,,,0.47792630873999997,1.0015429254500001
509,,21,,,,2,1.4,,,,0.42762729361900004,1.43638680336
510,,21,,,,3,0.6,,,,0.59429860223599995,0.84285015205799996
511,,21,,,,3,1,,,,0.48136829057400005,1.0768148957200001
512,,21,,,,3,1.4,,,,0.45880025038000005,1.3084987856200001
513,,21,,,,4,0.6,,,,0.55259114492799999,0.81461891456799995
514,,21,,,,4,1,,,,0.53103686524899996,1.0274994553399999
515,,21,,,,4,1.4,,,,0.56695373870400001,1.45417503459
516,,21,,,,5,0.6,,,,0.614593712412,0.77201591305700001
517,,21,,,,5,1,,,,0.56523682197699998,1.03037181119
518,,21,,,,5,1.4,,,,0.65107489959800002,1.4492855257700001
519,,21,,,,7,0.6,,,,0.655830557142,0.71940242682400002
520,,21,,,,7,1,,,,0.80127796024200004,1.1304911441100001
521,,21,,,,7,1.4,,,,0.937875411489,1.4576257563199999
522,,21,,,,9,0.6,,,,0.77222137954400005,0.637493219823
523,,21,,,,9,1,,,,0.86930651868399988,1.1132545548200001
524,,21,,,,9,1.4,,,,1.2765590854200002,1.3538825743599998
525,,21,,,,15,0.6,,,,1.1153171500100001,0.53808713239600003
526,,21,,,,15,1,,,,1.4870706196599999,1.0198499330799999
527,,21,,,,15,1.4,,,,1.2998972980100001,1.44069846355
528,,22,,,,1,0.6,,,,0.485374090589,0.92723428378700001
529,,22,,,,1,1,,,,0.55536296245799999,1.021598191
530,,22,,,,1,1.4,,,,0.40518007195600003,1.5385090124899998
531,,22,,,,2,0.6,,,,0.51502841896899998,0.84673119641399996
532,,22,,,,2,1,,,,0.54196768721699995,1.0786827352999999
533,,22,,,,2,1.4,,,,0.40046476332599995,1.4289484512600001
534,,22,,,,3,0.6,,,,0.59894388923800002,0.86992881225600005
535,,22,,,,3,1,,,,0.53783835215499998,0.98808311501200008
536,,22,,,,3,1.4,,,,0.47038444466200002,1.34267870813
537,,22,,,,4,0.6,,,,0.51822011728700001,0.80804424005600006
538,,22,,,,4,1,,,,0.55333388990499999,1.10477859764
539,,22,,,,4,1.4,,,,0.52446553633000004,1.44349734011
540,,22,,,,5,0.6,,,,0.55485111261300002,0.69743188487899999
541,,22,,,,5,1,,,,0.54343196108699998,1.10418069609
542,,22,,,,5,1.4,,,,0.67680437923000003,1.42303584951
543,,22,,,,7,0.6,,,,0.72926307083000008,0.63564422522100006
544,,22,,,,7,1,,,,0.74980277619399993,1.11344152928
545,,22,,,,7,1.4,,,,0.77516708211300001,1.43010408564
546,,22,,,,9,0.6,,,,0.77466802804299995,0.62181652174599999
547,,22,,,,9,1,,,,0.88499142329400005,1.0450701846700001
548,,22,,,,9,1.4,,,,1.2871040176000001,1.4158221472799999
549,,22,,,,15,0.6,,,,1.2047255288400001,0.58015325913500004
550,,22,,,,15,1,,,,1.1025704734200001,1.0590349076700001
551,,22,,,,15,1.4,,,,1.58193301024,1.40571894132
552,,23,,,,1,0.6,,,,0.40082833709400001,0.825448020931
553,,23,,,,1,1,,,,0.515824732422,0.99955937173899989
554,,23,,,,1,1.4,,,,0.41247471680500003,1.5056184426700001
555,,23,,,,2,0.6,,,,0.470463667305,0.86651505213199997
556,,23,,,,2,1,,,,0.48971883253700005,1.03048112674
557,,23,,,,2,1.4,,,,0.37679470233099999,1.3462761129799998
558,,23,,,,3,0.6,,,,0.53894227285599994,0.842105735179
559,,23,,,,3,1,,,,0.517103585566,1.0199429223300001
560,,23,,,,3,1.4,,,,0.47911254091799999,1.3779732954399999
561,,23,,,,4,0.6,,,,0.54265965433399999,0.71590644559000005
562,,23,,,,4,1,,,,0.724399808885,1.16271770076
563,,23,,,,4,1.4,,,,0.56067525569999999,1.4316738755399998
564,,23,,,,5,0.6,,,,0.54608691598899994,0.66399526211000004
565,,23,,,,5,1,,,,0.65551483216000006,1.11769401333
566,,23,,,,5,1.4,,,,0.61656111460600005,1.4365609615700001
567,,23,,,,7,0.6,,,,0.700074193259,0.63743614492799994
568,,23,,,,7,1,,,,0.71363675337999999,1.08559819739
569,,23,,,,7,1.4,,,,0.79981351757499997,1.3920026578100002
570,,23,,,,9,0.6,,,,0.72768768485599999,0.60806603958600003
571,,23,,,,9,1,,,,0.77310457220899997,1.04105336986
572,,23,,,,9,1.4,,,,0.98711517908299995,1.4444116095500001
573,,23,,,,15,0.6,,,,1.1339088558499999,0.57794538656900007
574,,23,,,,15,1,,,,2.2665481376599996,1.00984587346
575,,23,,,,15,1.4,,,,1.4690461719299999,1.5001212856999999
576,,24,,,,1,0.6,,,,0.459644051025,0.80203573004600004
577,,24,,,,1,1,,,,0.52582559356000003,1.07520956042
578,,24,,,,1,1.4,,,,0.42599497404100001,1.3709832391799999
579,,24,,,,2,0.6,,,,0.43890787660400005,0.74884651701100002
580,,24,,,,2,1,,,,0.494516920518,1.0161136759799998
581,,24,,,,2,1.4,,,,0.45075224186000007,1.3148185958800001
582,,24,,,,3,0.6,,,,0.45036958997299997,0.77005577197099995
583,,24,,,,3,1,,,,0.53304520108200004,1.0326368860899999
584,,24,,,,3,1.4,,,,0.43620957511500003,1.2834164963200001
585,,24,,,,4,0.6,,,,0.58680040949500001,0.77623606474700002
586,,24,,,,4,1,,,,0.561423529428,1.1541147198399999
587,,24,,,,4,1.4,,,,0.589150896172,1.3259852238000001
588,,24,,,,5,0.6,,,,0.54520235791100002,0.75406668568399993
589,,24,,,,5,1,,,,0.58271788986500006,1.1082577820699999
590,,24,,,,5,1.4,,,,0.547015041827,1.5471700056600002
591,,24,,,,7,0.6,,,,0.736566696558,0.64510600293200004
592,,24,,,,7,1,,,,0.73821926321600007,1.04534459206
593,,24,,,,7,1.4,,,,0.91646689455800001,1.3948146208200001
594,,24,,,,9,0.6,,,,0.86806333078600006,0.63250901504699997
595,,24,,,,9,1,,,,0.80792574995900002,1.06807645641
596,,24,,,,9,1.4,,,,0.9658444019850001,1.3908653262099999
597,,24,,,,15,0.6,,,,1.1721197222199999,0.50779620954100002
598,,24,,,,15,1,,,,1.2025465802999999,1.00776974669
599,,24,,,,15,1.4,,,,1.8003642306099998,1.3547030542700003
600,,25,,,,1,0.6,,,,0.41558992148000001,0.878209972279
601,,25,,,,1,1,,,,0.52016036955400002,1.01728196505
602,,25,,,,1,1.4,,,,0.41026123247599999,1.420594841
603,,25,,,,2,0.6,,,,0.47811483619900003,0.86981242390900004
604,,25,,,,2,1,,,,0.50314628256499994,1.0159952243700001
605,,25,,,,2,1.4,,,,0.44476638936099999,1.3073808953599999
606,,25,,,,3,0.6,,,,0.55688412590800007,0.82303530586700002
607,,25,,,,3,1,,,,0.47414754892899996,0.95336736215100004
608,,25,,,,3,1.4,,,,0.45567972011899999,1.4215622804199999
609,,25,,,,4,0.6,,,,0.56380802444300004,0.722209395212
610,,25,,,,4,1,,,,0.55177985189000001,1.0942921805299999
611,,25,,,,4,1.4,,,,0.53387150566899999,1.4783310118000001
612,,25,,,,5,0.6,,,,0.61792289958400004,0.73776065313600003
613,,25,,,,5,1,,,,0.54933120852499995,1.0736697195799998
614,,25,,,,5,1.4,,,,0.64469728105699997,1.5035915119400001
615,,25,,,,7,0.6,,,,0.66064657633799995,0.63108377514399994
616,,25,,,,7,1,,,,0.72936233995299993,1.16653913475
617,,25,,,,7,1.4,,,,0.88532967814700003,1.4183411319499999
618,,25,,,,9,0.6,,,,0.76964151803200009,0.60177608294499996
619,,25,,,,9,1,,,,0.86067138270699994,1.0469686757500001
620,,25,,,,9,1.4,,,,1.2510970770299998,1.37602900049
621,,25,,,,15,0.6,,,,1.0734314151,0.56973565636699997
622,,25,,,,15,1,,,,1.5079645953,0.99896921945899997
623,,25,,,,15,1.4,,,,1.28599779675,1.4224288709099999
624,,26,,,,1,0.6,,,,0.45657121680000001,0.86460510656699996
625,,26,,,,1,1,,,,0.48127572229299997,1.04369548491
626,,26,,,,1,1.4,,,,0.417570744489,1.4275273340299999
627,,26,,,,2,0.6,,,,0.49516185466700002,0.80782692267399991
628,,26,,,,2,1,,,,0.53654100981000008,1.1453611109799999
629,,26,,,,2,1.4,,,,0.45682124500200005,1.45611326613
630,,26,,,,3,0.6,,,,0.54307460039300004,0.87575846676599989
631,,26,,,,3,1,,,,0.55123860047399997,1.0186946983
632,,26,,,,3,1.4,,,,0.43448891309400001,1.30871072188
633,,26,,,,4,0.6,,,,0.56839008822500003,0.87335561873899992
634,,26,,,,4,1,,,,0.600284602522,1.08043107886
635,,26,,,,4,1.4,,,,0.57553654858900005,1.4518963220700001
636,,26,,,,5,0.6,,,,0.54872719401000003,0.76270382003000003
637,,26,,,,5,1,,,,0.62324201519599998,1.0050775091899999
638,,26,,,,5,1.4,,,,0.64346481333000005,1.3776280737
639,,26,,,,7,0.6,,,,0.6766918605429999,0.66071790590800006
640,,26,,,,7,1,,,,0.67117376731800005,1.0233338673899999
641,,26,,,,7,1.4,,,,0.80700802562600005,1.4541295934
642,,26,,,,9,0.6,,,,0.73954589471800003,0.60977243388300006
643,,26,,,,9,1,,,,0.99886607465100008,1.1097666346100001
644,,26,,,,9,1.4,,,,1.4342185564899999,1.3912835647199999
645,,26,,,,15,0.6,,,,1.2336746860600001,0.52489658329
646,,26,,,,15,1,,,,1.8017238288599997,1.0143699504799999
647,,26,,,,15,1.4,,,,1.2406570665700001,1.4090237889300001
648,,27,,,,1,0.6,,,,0.46624413105700002,0.912236781946
649,,27,,,,1,1,,,,0.495562390603,1.0111190674500001
650,,27,,,,1,1.4,,,,0.39156080864100001,1.56114217151
651,,27,,,,2,0.6,,,,0.46126510403399995,0.82398761414299992
652,,27,,,,2,1,,,,0.49663983246100002,1.0131680065499999
653,,27,,,,2,1.4,,,,0.47021014649699999,1.30624561605
654,,27,,,,3,0.6,,,,0.52289826913699999,0.84115158520600009
655,,27,,,,3,1,,,,0.48369535386000007,0.92885351700700003
656,,27,,,,3,1.4,,,,0.39580628728399997,1.2510674755
657,,27,,,,4,0.6,,,,0.61463642988999989,0.757129782413
658,,27,,,,4,1,,,,0.56639835831999996,1.06840880434
659,,27,,,,4,1.4,,,,0.52371589792700002,1.3092957252200002
660,,27,,,,5,0.6,,,,0.59281239594199997,0.71361767450200009
661,,27,,,,5,1,,,,0.65669347953400004,1.1248009888099999
662,,27,,,,5,1.4,,,,0.65426064651999993,1.5066859933800001
663,,27,,,,7,0.6,,,,0.70813840195800004,0.62677690700800004
664,,27,,,,7,1,,,,0.66724628191200008,1.0539975775799999
665,,27,,,,7,1.4,,,,0.90989975630500008,1.3637900467299997
666,,27,,,,9,0.6,,,,0.7719946957160001,0.57391257883999991
667,,27,,,,9,1,,,,0.67107576498400001,1.0689377707200001
668,,27,,,,9,1.4,,,,1.0942214353399999,1.3718350565000001
669,,27,,,,15,0.6,,,,1.06950890498,0.60334275733999998
670,,27,,,,15,1,,,,1.5954378779299998,1.0153723675899999
671,,27,,,,15,1.4,,,,1.3854646809,1.4161165446899999
672,,28,,,,1,0.6,,,,0.50401219694099997,0.90815174641499996
673,,28,,,,1,1,,,,0.45429961520499995,1.0123936327700001
674,,28,,,,1,1.4,,,,0.41168727515100001,1.40305437252
675,,28,,,,2,0.6,,,,0.44589235417599998,0.82692712683599989
676,,28,,,,2,1,,,,0.52351282541900002,1.1395548315599999
677,,28,,,,2,1.4,,,,0.422389436003,1.3407099159
678,,28,,,,3,0.6,,,,0.53916581511399997,0.88260559188199994
679,,28,,,,3,1,,,,0.50233017399199997,0.90414419645099997
680,,28,,,,3,1.4,,,,0.44184644503700005,1.4384381565399997
681,,28,,,,4,0.6,,,,0.56163724553299998,0.83467342282399992
682,,28,,,,4,1,,,,0.59340467109100004,1.1105579289299998
683,,28,,,,4,1.4,,,,0.57000514287399995,1.3607898227999999
684,,28,,,,5,0.6,,,,0.55000730447300006,0.729837890351
685,,28,,,,5,1,,,,0.58239406397299998,1.03273757996
686,,28,,,,5,1.4,,,,0.61172768985799997,1.4290314615999999
687,,28,,,,7,0.6,,,,0.74689650616400005,0.65153549373300002
688,,28,,,,7,1,,,,0.74746581024500003,1.0898446417600001
689,,28,,,,7,1.4,,,,0.85000909262400004,1.4905153941299998
690,,28,,,,9,0.6,,,,0.77100548721599993,0.62961238351600002
691,,28,,,,9,1,,,,0.88312330609799994,1.0761424956600001
692,,28,,,,9,1.4,,,,1.22628472582,1.44149355644
693,,28,,,,15,0.6,,,,1.17965642373,0.592910183832
694,,28,,,,15,1,,,,1.0014619871899999,0.99105122178900007
695,,28,,,,15,1.4,,,,1.6455555731799998,1.3297797676700001
696,,29,,,,1,0.6,,,,0.47160450264700005,0.86900984434899997
697,,29,,,,1,1,,,,0.54652109986999997,1.0390647005700002
698,,29,,,,1,1.4,,,,0.38146663610799997,1.4089701406999999
699,,29,,,,2,0.6,,,,0.53175026865099995,0.94977803738400002
700,,29,,,,2,1,,,,0.52846428500499998,1.0417562143600001
701,,29,,,,2,1.4,,,,0.45339588019500005,1.27926955041
702,,29,,,,3,0.6,,,,0.54903452641200001,0.82904411360100005
703,,29,,,,3,1,,,,0.47553999611199999,1.06004220698
704,,29,,,,3,1.4,,,,0.43819279207599998,1.2695161731
705,,29,,,,4,0.6,,,,0.59493929607199991,0.75735505805899994
706,,29,,,,4,1,,,,0.61382290983700005,1.1060068954
707,,29,,,,4,1.4,,,,0.49998637962300002,1.3217593595499999
708,,29,,,,5,0.6,,,,0.56750568949500002,0.73026528901499999
709,,29,,,,5,1,,,,0.60746146958800007,1.04591028786
710,,29,,,,5,1.4,,,,0.59707546540400003,1.3572029418399998
711,,29,,,,7,0.6,,,,0.66694851229099994,0.65413352207599995
712,,29,,,,7,1,,,,0.67384208666599998,1.0320023765899999
713,,29,,,,7,1.4,,,,0.86675590147900006,1.4051512615000001
714,,29,,,,9,0.6,,,,0.75497464682500004,0.62522697898900004
715,,29,,,,9,1,,,,0.87201123118699997,1.0736503078699999
716,,29,,,,9,1.4,,,,0.92634264902399999,1.4330700777599998
717,,29,,,,15,0.6,,,,1.17356650622,0.612730522231
718,,29,,,,15,1,,,,2.5242464683999999,1.0096537020799998
719,,29,,,,15,1.4,,,,1.5167120550400002,1.4194534804100001
720,,30,,,,1,0.6,,,,0.38999008009699998,0.80801358193200012
721,,30,,,,1,1,,,,0.46056097827200004,0.98736469423500006
722,,30,,,,1,1.4,,,,0.46568725959799995,1.5089436786000001
723,,30,,,,2,0.6,,,,0.50748798881300006,0.856899089025
724,,30,,,,2,1,,,,0.53446593625700001,0.98357346167999993
725,,30,,,,2,1.4,,,,0.43258307486100001,1.3643030729799999
726,,30,,,,3,0.6,,,,0.55873157273700003,0.84551698797700003
727,,30,,,,3,1,,,,0.49242382903499998,1.0857790029300001
728,,30,,,,3,1.4,,,,0.51997911349500003,1.2274087180600002
729,,30,,,,4,0.6,,,,0.503689975126,0.779162685987
730,,30,,,,4,1,,,,0.60409168878399999,1.1154343595799998
731,,30,,,,4,1.4,,,,0.59492095322499994,1.5339259782799999
732,,30,,,,5,0.6,,,,0.64107561548199998,0.753578526626
733,,30,,,,5,1,,,,0.59634764525799999,1.0858991406
734,,30,,,,5,1.4,,,,0.71451220569600005,1.5016612137300001
735,,30,,,,7,0.6,,,,0.64017406653200004,0.623977976765
736,,30,,,,7,1,,,,0.66250768262699999,1.0181846539100001
737,,30,,,,7,1.4,,,,0.74917583816400002,1.3679092636200001
738,,30,,,,9,0.6,,,,0.81702704538000004,0.61307624120299997
739,,30,,,,9,1,,,,0.79038815683200003,1.0390676479300001
740,,30,,,,9,1.4,,,,0.9446359968000001,1.42816009489
741,,30,,,,15,0.6,,,,1.21559966954,0.56661326266400003
742,,30,,,,15,1,,,,1.96365577085,1.01903968162
743,,30,,,,15,1.4,,,,1.5784801371799999,1.35808802716
744,,31,,,,1,0.6,,,,0.48945964518899998,0.91582264999500007
745,,31,,,,1,1,,,,0.52617214331999995,1.0893891767299999
746,,31,,,,1,1.4,,,,0.403530742183,1.4271695157799997
747,,31,,,,2,0.6,,,,0.49521432889600003,0.88773260484999994
748,,31,,,,2,1,,,,0.469928790391,1.0163571423200002
749,,31,,,,2,1.4,,,,0.404028702219,1.31584598831
750,,31,,,,3,0.6,,,,0.51028540416099999,0.75739139623500007
751,,31,,,,3,1,,,,0.51517226692200002,0.99279458695599998
752,,31,,,,3,1.4,,,,0.41768696198700006,1.34530391394
753,,31,,,,4,0.6,,,,0.53883308873899993,0.80190473163100007
754,,31,,,,4,1,,,,0.595611844768,1.09154639077
755,,31,,,,4,1.4,,,,0.52400366619200001,1.4119995131999998
756,,31,,,,5,0.6,,,,0.54902459251000002,0.69455376400299995
757,,31,,,,5,1,,,,0.65103897978400005,1.12450370326
758,,31,,,,5,1.4,,,,0.60001657641599992,1.5067527566499999
759,,31,,,,7,0.6,,,,0.62878793774099995,0.66948888240600002
760,,31,,,,7,1,,,,0.70315960002800004,1.11306610045
761,,31,,,,7,1.4,,,,0.85029885330900001,1.4340454247999999
762,,31,,,,9,0.6,,,,0.974401807658,0.67375718198300005
763,,31,,,,9,1,,,,0.85986999445099999,1.0274758847799998
764,,31,,,,9,1.4,,,,1.05109770876,1.4871479915399999
765,,31,,,,15,0.6,,,,1.1438993704,0.552629098037
766,,31,,,,15,1,,,,1.5709196591100001,1.02252523735
767,,31,,,,15,1.4,,,,1.4602654099399999,1.3802455730700001
768,,32,,,,1,0.6,,,,0.46356733319100002,0.930174345505
769,,32,,,,1,1,,,,0.48369261356400001,1.0311969049900001
770,,32,,,,1,1.4,,,,0.40445641894100004,1.5010714375299998
771,,32,,,,2,0.6,,,,0.49973325419500003,0.92061521725500006
772,,32,,,,2,1,,,,0.48237430535300002,1.0745820937299999
773,,32,,,,2,1.4,,,,0.41022293019100003,1.41379647663
774,,32,,,,3,0.6,,,,0.50735549605099994,0.84405858266100009
775,,32,,,,3,1,,,,0.53719456736299998,1.06032521499
776,,32,,,,3,1.4,,,,0.47917427415899999,1.25950724763
777,,32,,,,4,0.6,,,,0.52202699535899999,0.81627652073699997
778,,32,,,,4,1,,,,0.53820791911200005,1.08346427892
779,,32,,,,4,1.4,,,,0.60194973030699994,1.4097637483899998
780,,32,,,,5,0.6,,,,0.62750965555000005,0.78909067771500008
781,,32,,,,5,1,,,,0.574074048309,1.10565589821
782,,32,,,,5,1.4,,,,0.64739341069099998,1.3739944287799999
783,,32,,,,7,0.6,,,,0.70123484173899997,0.64277059358599997
784,,32,,,,7,1,,,,0.68894621412300006,1.09211675046
785,,32,,,,7,1.4,,,,0.82380881347000001,1.3777656519699999
786,,32,,,,9,0.6,,,,0.80671544519500005,0.64572222561399995
787,,32,,,,9,1,,,,0.99686716322500002,1.0836759513600001
788,,32,,,,9,1.4,,,,1.1000773561900001,1.43950552519
789,,32,,,,15,0.6,,,,1.08451715894,0.57385649896599999
790,,32,,,,15,1,,,,1.7473020673199999,1.0272915690200002
791,,32,,,,15,1.4,,,,1.4515719836600001,1.4313067227399998
792,,33,,,,1,0.6,,,,0.423851504908,0.87923213262700006
793,,33,,,,1,1,,,,0.51374546241200003,1.00907667247
794,,33,,,,1,1.4,,,,0.38444238891999999,1.42046735544
795,,33,,,,2,0.6,,,,0.45134706264300006,0.79168296463300003
796,,33,,,,2,1,,,,0.55500230833099995,1.06739463141
797,,33,,,,2,1.4,,,,0.42696857617600004,1.2919061405000001
798,,33,,,,3,0.6,,,,0.48502285231700004,0.80012057065099995
799,,33,,,,3,1,,,,0.55704441416399997,1.0495150038500001
800,,33,,,,3,1.4,,,,0.45006711225199997,1.31998561721
801,,33,,,,4,0.6,,,,0.546159240534,0.77049120529699999
802,,33,,,,4,1,,,,0.62755842980300003,1.1536765415500001
803,,33,,,,4,1.4,,,,0.47580998662899998,1.36527392083
804,,33,,,,5,0.6,,,,0.58420466436700003,0.69740502711000008
805,,33,,,,5,1,,,,0.54423348319200004,1.0909886293200002
806,,33,,,,5,1.4,,,,0.70459537891900004,1.5080118890500001
807,,33,,,,7,0.6,,,,0.70545954175400005,0.66943504407700005
808,,33,,,,7,1,,,,0.70930359048299996,1.0602502731799999
809,,33,,,,7,1.4,,,,0.90456390352400007,1.3891603756799999
810,,33,,,,9,0.6,,,,0.74269358035199995,0.63668072241099993
811,,33,,,,9,1,,,,0.87253159530399993,1.0580778530099999
812,,33,,,,9,1.4,,,,1.5656532702399999,1.2896552835600001
813,,33,,,,15,0.6,,,,1.1862902881599999,0.50649686859099996
814,,33,,,,15,1,,,,1.8292227942299997,0.98900200668100002
815,,33,,,,15,1.4,,,,1.4462458877700002,1.4039566565700001
816,,34,,,,1,0.6,,,,0.444328793685,1.00321372885
817,,34,,,,1,1,,,,0.48136674713900002,1.03591343856
818,,34,,,,1,1.4,,,,0.41913915465400003,1.4814681461300001
819,,34,,,,2,0.6,,,,0.50309491473599999,0.88476067559899996
820,,34,,,,2,1,,,,0.479658596544,1.1147668586499999
821,,34,,,,2,1.4,,,,0.38913796150300006,1.3636699539300001
822,,34,,,,3,0.6,,,,0.60105679838299997,0.8220589523459999
823,,34,,,,3,1,,,,0.57968498375400002,1.0508084720699999
824,,34,,,,3,1.4,,,,0.50374973627999997,1.37817408571
825,,34,,,,4,0.6,,,,0.58987880521799996,0.8393624181199999
826,,34,,,,4,1,,,,0.53240480694399994,1.0542941560299999
827,,34,,,,4,1.4,,,,0.55973473762799997,1.34599416482
828,,34,,,,5,0.6,,,,0.49791818170800001,0.71852875441499997
829,,34,,,,5,1,,,,0.59541913377400002,1.0345884891600001
830,,34,,,,5,1.4,,,,0.61445272715800003,1.48897392454
831,,34,,,,7,0.6,,,,0.73753643291099991,0.68918448257200005
832,,34,,,,7,1,,,,0.65227674669299995,1.0695099484700001
833,,34,,,,7,1.4,,,,0.81718509296100006,1.4763092180799999
834,,34,,,,9,0.6,,,,0.76011075798000005,0.58814375298699995
