"subject" "problem" "trial" "option" "outcome"
"356" "17" 1 2 0 4
"357" "17" 1 3 1 3
"358" "17" 1 4 1 3
"359" "17" 1 5 1 3
"348" "17" 2 1 0 -3
"349" "17" 2 2 0 -3
"350" "17" 2 3 1 0
"365" "17" 3 1 1 -4
"366" "17" 3 2 0 -3
"367" "17" 3 3 1 -4
"368" "17" 3 4 0 -3
"369" "17" 3 5 0 -3
"370" "17" 3 6 1 -4
"371" "17" 3 7 0 -3
"372" "17" 3 8 0 -3
"373" "17" 3 9 0 -3
"351" "17" 4 1 0 0
"352" "17" 4 2 1 3
"698" "18" 1 1 1 3
"699" "18" 1 2 0 0
"690" "18" 2 1 1 0
"691" "18" 2 2 1 0
"692" "18" 2 3 0 -3
"693" "18" 2 4 0 -3
"694" "18" 2 5 1 0
"700" "18" 3 1 0 -3
"701" "18" 3 2 1 -4
"695" "18" 4 1 0 0
"696" "18" 4 2 1 3
"697" "18" 4 3 0 0
"360" "19" 1 1 1 3
"361" "19" 1 2 0 4
"362" "19" 2 1 0 -3
"363" "19" 2 2 1 0
"364" "19" 2 3 0 -3
"374" "19" 3 1 0 -3
"375" "19" 3 2 1 -4
"376" "19" 3 3 1 -4
"377" "19" 3 4 1 -4
"378" "19" 3 5 0 -3
"353" "19" 4 1 1 3
"354" "19" 4 2 0 0
"574" "20" 1 1 1 3
"575" "20" 1 2 0 4
"551" "20" 2 1 0 -3
"552" "20" 2 2 0 -3
"553" "20" 2 3 1 0
"554" "20" 2 4 0 -3
"555" "20" 2 5 1 0
"556" "20" 2 6 0 -3
"548" "20" 3 1 1 -4
"549" "20" 3 2 0 -3
"550" "20" 3 3 1 0
"557" "20" 4 1 1 3
"558" "20" 4 2 0 0
"1009" "21" 1 1 1 3
"1010" "21" 1 2 0 0
"936" "21" 2 1 1 -32
"937" "21" 2 2 0 -3
"938" "21" 2 3 0 -3
"994" "21" 3 1 1 0
"995" "21" 3 2 0 -3
"983" "21" 4 1 0 0
"984" "21" 4 2 1 3
"985" "21" 4 3 1 3
"1011" "22" 1 1 0 4
"1012" "22" 1 2 1 3
"1013" "22" 1 3 0 4
"996" "22" 2 1 1 0
"997" "22" 2 2 0 -3
"998" "22" 2 3 1 0
"999" "22" 2 4 0 -3
"1000" "22" 2 5 1 0
"1001" "22" 2 6 0 -3
"1002" "22" 2 7 1 0
"1003" "22" 2 8 0 -3
"1004" "22" 2 9 1 0
"1005" "22" 2 10 0 -3
"1006" "22" 2 11 1 0
"950" "22" 3 1 0 -3
"951" "22" 3 2 1 -4
"952" "22" 3 3 0 -3
