"subject" "problem" "trial" "option" "outcome" "order"
"4774" 13 8 117 0 -12 8
"4775" 13 8 118 0 0 8
"4776" 13 8 119 0 -12 8
"4777" 13 8 120 0 -12 8
"4778" 13 8 121 0 -12 8
"4779" 13 8 122 0 -12 8
"4780" 13 8 123 0 -12 8
"4781" 13 9 1 0 0 6
"4782" 13 9 2 0 0 6
"4783" 13 9 3 0 -4 6
"4784" 13 9 4 0 0 6
"4785" 13 9 5 0 0 6
"4786" 13 9 6 0 -4 6
"4787" 13 9 7 0 0 6
"4788" 13 9 8 0 0 6
"4789" 13 9 9 0 -4 6
"4790" 13 9 10 0 0 6
"4791" 13 9 11 0 0 6
"4792" 13 9 12 0 0 6
"4793" 13 9 13 0 -4 6
"4794" 13 9 14 0 -4 6
"4795" 13 9 15 0 0 6
"4796" 13 9 16 0 -4 6
"4797" 13 9 17 0 0 6
"4798" 13 9 18 0 0 6
"4799" 13 9 19 0 0 6
"4800" 13 9 20 0 0 6
"4801" 13 9 21 0 0 6
"4802" 13 9 22 1 0 6
"4803" 13 9 23 1 0 6
"4804" 13 9 24 1 0 6
"4805" 13 9 25 1 0 6
"4806" 13 9 26 1 -3 6
"4807" 13 9 27 1 0 6
"4808" 13 9 28 1 0 6
"4809" 13 9 29 1 0 6
"4810" 13 9 30 1 -3 6
"4811" 13 9 31 1 -3 6
"4812" 13 9 32 1 -3 6
"4813" 13 9 33 1 0 6
"4814" 13 9 34 1 0 6
"4815" 13 9 35 1 0 6
"4816" 13 9 36 1 0 6
"4817" 13 9 37 1 0 6
"4818" 13 9 38 1 0 6
"4819" 13 9 39 1 0 6
"4820" 13 9 40 1 0 6
"4821" 13 9 41 1 0 6
"4822" 13 9 42 1 -3 6
"4823" 13 9 43 1 0 6
"4824" 13 9 44 1 0 6
"4825" 13 9 45 1 -3 6
"4826" 13 9 46 0 0 6
"4827" 13 9 47 0 0 6
"4828" 13 9 48 0 0 6
"4829" 13 9 49 0 0 6
"4830" 13 9 50 0 -4 6
"4831" 13 9 51 0 -4 6
"4832" 13 9 52 0 0 6
"4833" 13 9 53 0 -4 6
"4834" 13 9 54 0 0 6
"4835" 13 9 55 0 0 6
"4836" 13 9 56 0 0 6
"4837" 13 9 57 0 0 6
"4838" 13 9 58 0 0 6
"4839" 13 9 59 0 0 6
"4840" 13 9 60 0 0 6
"4841" 13 9 61 0 -4 6
"4842" 14 1 1 1 3 5
"4843" 14 1 2 1 3 5
"4844" 14 1 3 1 3 5
"4845" 14 1 4 1 3 5
"4846" 14 1 5 1 3 5
"4847" 14 1 6 1 3 5
"4848" 14 1 7 1 3 5
"4849" 14 1 8 1 3 5
"4850" 14 1 9 1 3 5
"4851" 14 1 10 1 3 5
"4852" 14 1 11 1 3 5
"4853" 14 1 12 0 4 5
"4854" 14 1 13 0 4 5
"4855" 14 1 14 0 4 5
"4856" 14 1 15 0 0 5
"4857" 14 1 16 0 4 5
"4858" 14 1 17 0 4 5
"4859" 14 1 18 0 4 5
"4860" 14 1 19 0 4 5
"4861" 14 1 20 0 0 5
"4862" 14 1 21 0 4 5
"4863" 14 1 22 0 4 5
"4864" 14 1 23 0 4 5
"4865" 14 1 24 0 4 5
"4866" 14 1 25 0 0 5
"4867" 14 1 26 0 0 5
"4868" 14 1 27 0 4 5
"4869" 14 1 28 0 4 5
"4870" 14 1 29 0 4 5
"4871" 14 1 30 0 0 5
"4872" 14 1 31 1 3 5
"4873" 14 1 32 1 3 5
"4874" 14 2 1 0 -3 2
"4875" 14 2 2 0 -3 2
"4876" 14 2 3 0 -3 2
"4877" 14 2 4 0 -3 2
"4878" 14 2 5 0 -3 2
"4879" 14 2 6 0 -3 2
"4880" 14 2 7 0 -3 2
"4881" 14 2 8 0 -3 2
"4882" 14 2 9 0 -3 2
"4883" 14 2 10 0 -3 2
"4884" 14 2 11 0 -3 2
"4885" 14 2 12 0 -3 2
"4886" 14 2 13 0 -3 2
"4887" 14 2 14 1 -32 2
"4888" 14 2 15 1 0 2
"4889" 14 2 16 1 0 2
"4890" 14 2 17 1 0 2
"4891" 14 2 18 1 0 2
"4892" 14 2 19 1 0 2
"4893" 14 2 20 1 0 2
"4894" 14 2 21 1 0 2
"4895" 14 2 22 1 0 2
"4896" 14 2 23 1 0 2
"4897" 14 2 24 1 0 2
"4898" 14 2 25 1 0 2
"4899" 14 2 26 1 0 2
"4900" 14 2 27 1 0 2
"4901" 14 2 28 1 0 2
"4902" 14 2 29 1 0 2
"4903" 14 2 30 0 -3 2
"4904" 14 2 31 0 -3 2
"4905" 14 2 32 0 -3 2
"4906" 14 2 33 0 -3 2
"4907" 14 2 34 0 -3 2
"4908" 14 2 35 0 -3 2
"4909" 14 2 36 0 -3 2
"4910" 14 2 37 0 -3 2
"4911" 14 2 38 1 0 2
"4912" 14 2 39 0 -3 2
"4913" 14 2 40 1 0 2
"4914" 14 2 41 0 -3 2
"4915" 14 2 42 1 0 2
"4916" 14 2 43 1 0 2
"4917" 14 2 44 1 0 2
"4918" 14 2 45 1 0 2
"4919" 14 3 1 0 -3 3
"4920" 14 3 2 1 -4 3
"4921" 14 3 3 1 -4 3
"4922" 14 3 4 1 -4 3
"4923" 14 3 5 1 -4 3
"4924" 14 3 6 1 -4 3
"4925" 14 3 7 1 -4 3
"4926" 14 3 8 1 -4 3
"4927" 14 3 9 1 0 3
"4928" 14 3 10 1 -4 3
"4929" 14 3 11 1 -4 3
"4930" 14 3 12 1 -4 3
"4931" 14 3 13 1 -4 3
"4932" 14 3 14 1 -4 3
"4933" 14 3 15 1 0 3
"4934" 14 3 16 1 -4 3
"4935" 14 3 17 1 -4 3
"4936" 14 3 18 1 -4 3
"4937" 14 3 19 1 -4 3
"4938" 14 3 20 1 -4 3
"4939" 14 3 21 1 -4 3
"4940" 14 3 22 1 -4 3
"4941" 14 3 23 1 -4 3
"4942" 14 3 24 1 -4 3
"4943" 14 3 25 1 0 3
"4944" 14 3 26 1 -4 3
"4945" 14 3 27 0 -3 3
"4946" 14 3 28 0 -3 3
"4947" 14 3 29 0 -3 3
"4948" 14 3 30 0 -3 3
"4949" 14 3 31 0 -3 3
"4950" 14 3 32 0 -3 3
"4951" 14 3 33 0 -3 3
"4952" 14 3 34 0 -3 3
"4953" 14 3 35 0 -3 3
"4954" 14 3 36 0 -3 3
"4955" 14 3 37 0 -3 3
"4956" 14 3 38 0 -3 3
"4957" 14 3 39 0 -3 3
"4958" 14 3 40 1 -4 3
"4959" 14 3 41 0 -3 3
"4960" 14 3 42 1 -4 3
"4961" 14 3 43 0 -3 3
"4962" 14 3 44 1 -4 3
"4963" 14 3 45 0 -3 3
"4964" 14 3 46 1 0 3
"4965" 14 3 47 1 -4 3
"4966" 14 3 48 1 -4 3
"4967" 14 3 49 1 -4 3
"4968" 14 3 50 1 -4 3
"4969" 14 3 51 1 -4 3
"4970" 14 3 52 1 0 3
"4971" 14 3 53 1 -4 3
"4972" 14 3 54 1 -4 3
"4973" 14 3 55 1 0 3
"4974" 14 3 56 1 -4 3
"4975" 14 3 57 1 -4 3
"4976" 14 3 58 1 -4 3
"4977" 14 3 59 1 0 3
"4978" 14 3 60 1 -4 3
"4979" 14 3 61 1 -4 3
"4980" 14 3 62 1 -4 3
"4981" 14 3 63 1 -4 3
"4982" 14 3 64 1 -4 3
"4983" 14 3 65 1 -4 3
"4984" 14 4 1 1 3 9
"4985" 14 4 2 1 3 9
"4986" 14 4 3 1 3 9
"4987" 14 4 4 1 3 9
"4988" 14 4 5 1 3 9
"4989" 14 4 6 1 3 9
"4990" 14 4 7 1 3 9
"4991" 14 4 8 1 3 9
"4992" 14 4 9 1 3 9
"4993" 14 4 10 1 3 9
"4994" 14 4 11 1 3 9
"4995" 14 4 12 1 3 9
"4996" 14 4 13 1 3 9
"4997" 14 4 14 1 3 9
"4998" 14 4 15 1 3 9
"4999" 14 4 16 1 3 9
"5000" 14 4 17 1 3 9
"5001" 14 4 18 1 3 9
"5002" 14 4 19 1 3 9
"5003" 14 4 20 0 32 9
"5004" 14 4 21 0 32 9
"5005" 14 4 22 0 32 9
"5006" 14 4 23 0 0 9
"5007" 14 4 24 0 0 9
"5008" 14 4 25 0 0 9
"5009" 14 4 26 0 0 9
"5010" 14 4 27 0 0 9
"5011" 14 4 28 0 0 9
"5012" 14 4 29 0 0 9
"5013" 14 4 30 0 0 9
"5014" 14 4 31 1 3 9
"5015" 14 4 32 0 0 9
"5016" 14 4 33 1 3 9
"5017" 14 4 34 0 0 9
"5018" 14 4 35 0 0 9
"5019" 14 4 36 0 0 9
"5020" 14 4 37 0 0 9
"5021" 14 4 38 0 0 9
"5022" 14 4 39 0 0 9
"5023" 14 4 40 0 0 9
"5024" 14 4 41 0 0 9
"5025" 14 4 42 0 0 9
"5026" 14 4 43 0 0 9
"5027" 14 4 44 0 0 9
"5028" 14 4 45 0 32 9
"5029" 14 4 46 0 0 9
"5030" 14 4 47 0 0 9
"5031" 14 4 48 0 0 9
"5032" 14 4 49 0 0 9
"5033" 14 4 50 0 32 9
"5034" 14 4 51 0 0 9
"5035" 14 4 52 0 0 9
"5036" 14 4 53 0 32 9
"5037" 14 4 54 0 0 9
"5038" 14 4 55 0 0 9
"5039" 14 4 56 0 0 9
"5040" 14 4 57 0 0 9
"5041" 14 4 58 0 0 9
"5042" 14 4 59 0 0 9
"5043" 14 4 60 0 0 9
"5044" 14 4 61 0 0 9
"5045" 14 4 62 0 0 9
"5046" 14 4 63 0 0 9
"5047" 14 4 64 0 0 9
"5048" 14 4 65 0 32 9
"5049" 14 4 66 0 0 9
"5050" 14 4 67 0 0 9
"5051" 14 4 68 0 0 9
"5052" 14 4 69 0 32 9
"5053" 14 4 70 0 0 9
"5054" 14 4 71 0 0 9
"5055" 14 4 72 0 0 9
"5056" 14 4 73 0 32 9
"5057" 14 4 74 0 0 9
"5058" 14 4 75 0 0 9
"5059" 14 4 76 0 0 9
"5060" 14 4 77 0 0 9
"5061" 14 4 78 0 0 9
"5062" 14 4 79 0 0 9
"5063" 14 4 80 0 0 9
"5064" 14 4 81 0 32 9
"5065" 14 4 82 1 3 9
"5066" 14 4 83 1 3 9
"5067" 14 4 84 1 3 9
"5068" 14 4 85 1 3 9
"5069" 14 4 86 0 0 9
"5070" 14 4 87 0 0 9
"5071" 14 4 88 0 0 9
"5072" 14 4 89 0 0 9
"5073" 14 4 90 0 0 9
"5074" 14 4 91 0 0 9
"5075" 14 4 92 0 0 9
"5076" 14 4 93 0 0 9
"5077" 14 4 94 0 0 9
"5078" 14 4 95 0 0 9
"5079" 14 4 96 0 0 9
"5080" 14 4 97 0 0 9
"5081" 14 4 98 0 0 9
"5082" 14 4 99 0 0 9
"5083" 14 4 100 0 0 9
"5084" 14 4 101 0 0 9
"5085" 14 4 102 0 0 9
"5086" 14 4 103 0 0 9
"5087" 14 4 104 0 0 9
"5088" 14 4 105 0 0 9
"5089" 14 4 106 0 0 9
"5090" 14 4 107 0 0 9
"5091" 14 4 108 0 0 9
"5092" 14 4 109 0 0 9
"5093" 14 4 110 0 0 9
"5094" 14 4 111 0 0 9
"5095" 14 4 112 0 0 9
"5096" 14 4 113 0 0 9
"5097" 14 4 114 0 0 9
"5098" 14 4 115 0 0 9
"5099" 14 4 116 0 0 9
"5100" 14 4 117 0 0 9
"5101" 14 4 118 0 32 9
"5102" 14 4 119 0 0 9
"5103" 14 4 120 0 0 9
"5104" 14 4 121 0 0 9
"5105" 14 4 122 0 0 9
"5106" 14 4 123 1 3 9
"5107" 14 5 1 0 0 1
"5108" 14 5 2 0 0 1
"5109" 14 5 3 0 0 1
"5110" 14 5 4 0 0 1
"5111" 14 5 5 0 0 1
"5112" 14 5 6 0 0 1
"5113" 14 5 7 0 0 1
"5114" 14 5 8 0 0 1
"5115" 14 5 9 1 0 1
"5116" 14 5 10 1 3 1
"5117" 14 5 11 1 0 1
"5118" 14 5 12 1 3 1
"5119" 14 5 13 1 0 1
"5120" 14 5 14 1 0 1
"5121" 14 5 15 1 3 1
"5122" 14 5 16 1 0 1
"5123" 14 5 17 1 0 1
"5124" 14 5 18 1 0 1
"5125" 14 5 19 1 0 1
"5126" 14 5 20 1 0 1
"5127" 14 5 21 1 3 1
"5128" 14 5 22 1 3 1
"5129" 14 5 23 1 3 1
"5130" 14 5 24 1 0 1
"5131" 14 5 25 1 3 1
"5132" 14 5 26 1 3 1
"5133" 14 5 27 1 3 1
"5134" 14 5 28 1 3 1
"5135" 14 5 29 1 0 1
"5136" 14 5 30 1 0 1
"5137" 14 5 31 1 0 1
"5138" 14 5 32 1 0 1
"5139" 14 5 33 1 0 1
"5140" 14 5 34 1 0 1
"5141" 14 5 35 1 0 1
"5142" 14 5 36 1 0 1
"5143" 14 5 37 1 3 1
"5144" 14 5 38 0 0 1
"5145" 14 5 39 0 0 1
"5146" 14 5 40 0 0 1
"5147" 14 5 41 0 0 1
"5148" 14 5 42 0 0 1
"5149" 14 5 43 0 0 1
"5150" 14 5 44 1 0 1
"5151" 14 5 45 1 0 1
"5152" 14 5 46 1 0 1
"5153" 14 5 47 1 0 1
"5154" 14 5 48 1 0 1
"5155" 14 5 49 1 3 1
"5156" 14 6 1 0 3 7
"5157" 14 6 2 0 3 7
"5158" 14 6 3 0 3 7
"5159" 14 6 4 0 3 7
"5160" 14 6 5 0 3 7
"5161" 14 6 6 0 3 7
"5162" 14 6 7 0 3 7
"5163" 14 6 8 0 3 7
"5164" 14 6 9 0 3 7
"5165" 14 6 10 0 3 7
"5166" 14 6 11 1 5 7
"5167" 14 6 12 1 5 7
"5168" 14 6 13 1 5 7
"5169" 14 6 14 1 0 7
"5170" 14 6 15 1 5 7
"5171" 14 6 16 1 0 7
"5172" 14 6 17 1 5 7
"5173" 14 6 18 1 5 7
"5174" 14 6 19 1 5 7
"5175" 14 6 20 1 5 7
"5176" 14 6 21 1 5 7
"5177" 14 6 22 1 0 7
"5178" 14 6 23 1 0 7
"5179" 14 6 24 1 5 7
"5180" 14 6 25 1 5 7
"5181" 14 6 26 1 0 7
"5182" 14 6 27 1 5 7
"5183" 14 6 28 1 0 7
"5184" 14 6 29 1 0 7
"5185" 14 6 30 1 5 7
"5186" 14 6 31 0 3 7
"5187" 14 6 32 0 3 7
"5188" 14 6 33 1 5 7
"5189" 14 6 34 0 3 7
"5190" 14 6 35 1 5 7
"5191" 14 6 36 0 3 7
"5192" 14 6 37 1 0 7
"5193" 14 6 38 0 3 7
"5194" 14 6 39 0 3 7
"5195" 14 6 40 1 0 7
"5196" 14 6 41 0 3 7
"5197" 14 6 42 0 3 7
"5198" 14 7 1 1 4 8
"5199" 14 7 2 0 11 8
"5200" 14 7 3 1 4 8
"5201" 14 7 4 0 0 8
"5202" 14 7 5 1 4 8
"5203" 14 7 6 1 4 8
"5204" 14 7 7 1 4 8
"5205" 14 7 8 1 4 8
"5206" 14 7 9 1 4 8
"5207" 14 7 10 1 4 8
"5208" 14 7 11 1 4 8
"5209" 14 7 12 1 4 8
"5210" 14 7 13 1 4 8
"5211" 14 7 14 1 4 8
"5212" 14 7 15 1 4 8
"5213" 14 7 16 1 4 8
"5214" 14 7 17 1 4 8
"5215" 14 7 18 1 0 8
"5216" 14 7 19 1 0 8
"5217" 14 7 20 1 0 8
"5218" 14 7 21 1 0 8
"5219" 14 7 22 1 4 8
"5220" 14 7 23 1 4 8
"5221" 14 7 24 1 4 8
"5222" 14 7 25 1 4 8
"5223" 14 7 26 1 4 8
"5224" 14 7 27 1 4 8
"5225" 14 7 28 1 4 8
"5226" 14 7 29 1 4 8
"5227" 14 7 30 1 4 8
"5228" 14 7 31 1 0 8
"5229" 14 7 32 1 4 8
"5230" 14 7 33 1 4 8
"5231" 14 7 34 0 11 8
"5232" 14 7 35 0 0 8
"5233" 14 7 36 0 0 8
"5234" 14 7 37 0 0 8
"5235" 14 7 38 0 11 8
"5236" 14 7 39 0 0 8
"5237" 14 7 40 0 0 8
"5238" 14 7 41 0 0 8
"5239" 14 7 42 0 0 8
"5240" 14 7 43 0 11 8
"5241" 14 7 44 0 0 8
"5242" 14 7 45 0 0 8
"5243" 14 7 46 0 11 8
"5244" 14 7 47 0 0 8
"5245" 14 7 48 0 0 8
"5246" 14 7 49 0 0 8
"5247" 14 7 50 0 11 8
"5248" 14 7 51 0 11 8
"5249" 14 7 52 0 0 8
"5250" 14 7 53 0 0 8
"5251" 14 7 54 0 11 8
"5252" 14 7 55 0 0 8
"5253" 14 7 56 0 0 8
"5254" 14 7 57 0 11 8
"5255" 14 7 58 0 0 8
"5256" 14 7 59 0 11 8
"5257" 14 7 60 0 0 8
"5258" 14 7 61 0 11 8
"5259" 14 7 62 0 0 8
"5260" 14 7 63 0 0 8
"5261" 14 7 64 1 4 8
"5262" 14 7 65 0 0 8
"5263" 14 7 66 1 4 8
"5264" 14 7 67 0 0 8
"5265" 14 7 68 1 4 8
"5266" 14 7 69 0 0 8
"5267" 14 7 70 1 4 8
"5268" 14 7 71 0 0 8
"5269" 14 7 72 1 4 8
"5270" 14 7 73 0 0 8
"5271" 14 7 74 1 4 8
"5272" 14 7 75 0 0 8
"5273" 14 7 76 1 4 8
"5274" 14 7 77 1 4 8
"5275" 14 7 78 1 4 8
"5276" 14 7 79 1 4 8
"5277" 14 7 80 1 4 8
"5278" 14 7 81 1 4 8
"5279" 14 7 82 1 4 8
"5280" 14 7 83 1 4 8
"5281" 14 7 84 1 4 8
"5282" 14 7 85 1 4 8
"5283" 14 7 86 1 4 8
"5284" 14 7 87 0 0 8
"5285" 14 7 88 1 4 8
"5286" 14 7 89 0 0 8
"5287" 14 7 90 1 4 8
"5288" 14 7 91 0 11 8
"5289" 14 7 92 1 4 8
"5290" 14 7 93 0 0 8
"5291" 14 7 94 1 4 8
"5292" 14 7 95 1 4 8
"5293" 14 7 96 1 4 8
"5294" 14 7 97 1 4 8
"5295" 14 7 98 1 4 8
"5296" 14 7 99 1 4 8
"5297" 14 8 1 1 0 4
"5298" 14 8 2 0 -12 4
"5299" 14 8 3 1 0 4
"5300" 14 8 4 1 0 4
"5301" 14 8 5 1 0 4
"5302" 14 8 6 1 0 4
"5303" 14 8 7 1 0 4
"5304" 14 8 8 1 0 4
"5305" 14 8 9 1 0 4
"5306" 14 8 10 1 0 4
"5307" 14 8 11 1 0 4
"5308" 14 8 12 1 0 4
"5309" 14 8 13 1 0 4
"5310" 14 8 14 1 0 4
"5311" 14 8 15 1 0 4
"5312" 14 8 16 0 0 4
"5313" 14 8 17 0 0 4
"5314" 14 8 18 0 -12 4
"5315" 14 8 19 0 0 4
"5316" 14 8 20 0 0 4
"5317" 14 8 21 0 -12 4
"5318" 14 9 1 0 -4 6
"5319" 14 9 2 0 0 6
"5320" 14 9 3 0 0 6
"5321" 14 9 4 0 0 6
"5322" 14 9 5 0 0 6
"5323" 14 9 6 0 0 6
"5324" 14 9 7 0 0 6
"5325" 14 9 8 0 0 6
"5326" 14 9 9 0 0 6
"5327" 14 9 10 0 0 6
"5328" 14 9 11 0 0 6
"5329" 14 9 12 0 0 6
"5330" 14 9 13 0 0 6
"5331" 14 9 14 0 0 6
"5332" 14 9 15 0 0 6
"5333" 14 9 16 0 0 6
"5334" 14 9 17 1 -3 6
"5335" 14 9 18 1 0 6
"5336" 14 9 19 1 0 6
"5337" 14 9 20 1 -3 6
"5338" 14 9 21 1 -3 6
"5339" 14 9 22 1 -3 6
"5340" 14 9 23 1 0 6
"5341" 14 9 24 0 0 6
"5342" 14 9 25 1 -3 6
"5343" 14 9 26 0 -4 6
"5344" 14 9 27 1 -3 6
"5345" 14 9 28 0 0 6
"5346" 14 9 29 0 0 6
"5347" 14 9 30 0 0 6
"5348" 14 9 31 0 0 6
"5349" 14 9 32 0 0 6
"5350" 14 9 33 0 0 6
"5351" 14 9 34 0 0 6
"5352" 14 9 35 0 -4 6
"5353" 14 9 36 0 -4 6
"5354" 14 9 37 0 0 6
"5355" 14 9 38 1 0 6
"5356" 14 9 39 1 -3 6
"5357" 14 9 40 1 0 6
"5358" 14 9 41 1 0 6
"5359" 14 9 42 1 -3 6
"5360" 14 9 43 1 0 6
"5361" 14 9 44 1 0 6
"5362" 14 9 45 1 0 6
"5363" 14 9 46 1 -3 6
"5364" 14 9 47 1 -3 6
"5365" 14 9 48 1 0 6
"5366" 14 9 49 1 -3 6
"5367" 14 9 50 1 0 6
"5368" 14 9 51 1 -3 6
"5369" 14 9 52 1 -3 6
"5370" 14 9 53 0 0 6
"5371" 14 9 54 0 -4 6
"5372" 14 9 55 0 0 6
"5373" 14 9 56 0 0 6
"5374" 14 9 57 0 0 6
"5375" 14 9 58 0 0 6
"5376" 14 9 59 0 0 6
"5377" 14 9 60 0 -4 6
"5378" 14 9 61 0 0 6
"5379" 15 1 1 0 4 4
"5380" 15 1 2 1 3 4
"5381" 15 1 3 0 4 4
"5382" 15 1 4 1 3 4
"5383" 15 2 1 0 -3 8
"5384" 15 2 2 1 0 8
"5385" 15 2 3 0 -3 8
"5386" 15 2 4 1 0 8
"5387" 15 2 5 0 -3 8
"5388" 15 2 6 1 0 8
"5389" 15 2 7 0 -3 8
"5390" 15 3 1 1 -4 2
"5391" 15 3 2 1 -4 2
"5392" 15 3 3 1 0 2
"5393" 15 3 4 1 -4 2
"5394" 15 3 5 0 -3 2
"5395" 15 3 6 0 -3 2
"5396" 15 3 7 0 -3 2
"5397" 15 4 1 1 3 1
"5398" 15 4 2 1 3 1
"5399" 15 4 3 1 3 1
"5400" 15 4 4 1 3 1
"5401" 15 4 5 1 3 1
"5402" 15 4 6 0 0 1
"5403" 15 4 7 0 0 1
"5404" 15 4 8 0 0 1
"5405" 15 4 9 0 0 1
"5406" 15 4 10 1 3 1
"5407" 15 5 1 1 0 3
"5408" 15 5 2 1 3 3
"5409" 15 5 3 0 0 3
"5410" 15 5 4 0 0 3
"5411" 15 5 5 1 0 3
"5412" 15 5 6 0 0 3
"5413" 15 5 7 1 3 3
"5414" 15 6 1 0 3 6
"5415" 15 6 2 0 3 6
"5416" 15 6 3 0 3 6
"5417" 15 6 4 0 3 6
"5418" 15 6 5 1 0 6
"5419" 15 6 6 1 5 6
"5420" 15 6 7 1 0 6
"5421" 15 6 8 1 5 6
"5422" 15 7 1 1 4 5
"5423" 15 7 2 0 0 5
"5424" 15 7 3 1 4 5
"5425" 15 7 4 0 0 5
"5426" 15 8 1 0 0 9
"5427" 15 8 2 0 0 9
"5428" 15 8 3 1 -32 9
"5429" 15 8 4 1 0 9
"5430" 15 8 5 0 0 9
"5431" 15 8 6 1 0 9
"5432" 15 9 1 1 0 7
"5433" 15 9 2 0 0 7
"5434" 15 9 3 1 -3 7
"5435" 15 9 4 0 0 7
"5436" 15 9 5 1 0 7
"5437" 15 9 6 0 0 7
"5438" 15 9 7 1 -3 7
"5439" 15 9 8 0 0 7
"5440" 16 1 1 1 3 7
"5441" 16 1 2 0 4 7
"5442" 16 1 3 1 3 7
"5443" 16 1 4 0 4 7
"5444" 16 1 5 1 3 7
"5445" 16 2 1 1 0 8
"5446" 16 2 2 1 0 8
"5447" 16 2 3 1 0 8
"5448" 16 2 4 1 0 8
"5449" 16 2 5 1 0 8
"5450" 16 2 6 0 -3 8
"5451" 16 2 7 0 -3 8
"5452" 16 2 8 0 -3 8
"5453" 16 2 9 0 -3 8
"5454" 16 2 10 0 -3 8
"5455" 16 3 1 1 0 6
"5456" 16 3 2 0 -3 6
"5457" 16 3 3 1 -4 6
"5458" 16 3 4 0 -3 6
"5459" 16 3 5 1 -4 6
"5460" 16 3 6 0 -3 6
"5461" 16 3 7 1 -4 6
"5462" 16 4 1 1 3 4
"5463" 16 4 2 0 0 4
"5464" 16 4 3 1 3 4
"5465" 16 4 4 0 0 4
"5466" 16 4 5 1 3 4
"5467" 16 4 6 0 32 4
"5468" 16 4 7 1 3 4
"5469" 16 4 8 0 0 4
"5470" 16 4 9 1 3 4
"5471" 16 4 10 0 0 4
"5472" 16 4 11 1 3 4
"5473" 16 4 12 0 0 4
"5474" 16 4 13 1 3 4
"5475" 16 4 14 0 0 4
"5476" 16 4 15 1 3 4
"5477" 16 4 16 0 0 4
"5478" 16 4 17 1 3 4
"5479" 16 4 18 0 0 4
"5480" 16 4 19 1 3 4
"5481" 16 4 20 0 0 4
"5482" 16 4 21 1 3 4
"5483" 16 5 1 1 0 5
"5484" 16 5 2 0 0 5
"5485" 16 5 3 1 0 5
"5486" 16 5 4 0 0 5
"5487" 16 5 5 1 3 5
"5488" 16 5 6 0 0 5
"5489" 16 5 7 1 0 5
"5490" 16 5 8 0 0 5
"5491" 16 5 9 1 0 5
"5492" 16 5 10 0 0 5
"5493" 16 5 11 1 0 5
"5494" 16 5 12 0 0 5
"5495" 16 6 1 0 3 3
"5496" 16 6 2 1 0 3
"5497" 16 6 3 0 3 3
"5498" 16 6 4 1 5 3
"5499" 16 6 5 0 3 3
"5500" 16 6 6 1 0 3
"5501" 16 6 7 0 3 3
"5502" 16 6 8 1 5 3
"5503" 16 6 9 0 3 3
"5504" 16 6 10 1 0 3
"5505" 16 7 1 1 4 1
"5506" 16 7 2 1 4 1
"5507" 16 7 3 0 0 1
"5508" 16 7 4 0 0 1
"5509" 16 7 5 1 4 1
"5510" 16 7 6 0 0 1
"5511" 16 7 7 1 4 1
"5512" 16 7 8 0 11 1
"5513" 16 8 1 1 0 2
"5514" 16 8 2 0 0 2
"5515" 16 8 3 1 0 2
"5516" 16 8 4 0 0 2
"5517" 16 8 5 1 0 2
"5518" 16 8 6 0 0 2
"5519" 16 8 7 1 0 2
"5520" 16 8 8 0 0 2
"5521" 16 8 9 1 0 2
"5522" 16 8 10 0 0 2
"5523" 16 8 11 1 0 2
"5524" 16 8 12 0 -12 2
"5525" 16 8 13 1 0 2
"5526" 16 9 1 1 0 9
"5527" 16 9 2 1 0 9
"5528" 16 9 3 1 -3 9
"5529" 16 9 4 1 0 9
"5530" 16 9 5 1 0 9
"5531" 16 9 6 1 -3 9
"5532" 16 9 7 1 0 9
"5533" 16 9 8 1 0 9
"5534" 16 9 9 1 0 9
"5535" 16 9 10 1 -3 9
"5536" 16 9 11 0 0 9
"5537" 16 9 12 0 0 9
"5538" 16 9 13 0 -4 9
"5539" 16 9 14 0 0 9
"5540" 16 9 15 0 -4 9
"5541" 16 9 16 0 0 9
"5542" 16 9 17 0 0 9
"5543" 16 9 18 0 -4 9
"5544" 17 1 1 0 4 6
"5545" 17 1 2 0 4 6
"5546" 17 1 3 0 4 6
"5547" 17 1 4 0 4 6
"5548" 17 1 5 0 4 6
"5549" 17 1 6 0 4 6
"5550" 17 1 7 0 4 6
"5551" 17 1 8 0 0 6
"5552" 17 1 9 0 0 6
"5553" 17 1 10 0 4 6
"5554" 17 1 11 0 4 6
"5555" 17 1 12 0 4 6
"5556" 17 1 13 0 0 6
"5557" 17 1 14 0 4 6
"5558" 17 1 15 0 0 6
"5559" 17 1 16 0 4 6
"5560" 17 1 17 0 0 6
"5561" 17 1 18 1 3 6
"5562" 17 1 19 1 3 6
"5563" 17 1 20 1 3 6
"5564" 17 1 21 1 3 6
"5565" 17 1 22 1 3 6
"5566" 17 1 23 1 3 6
"5567" 17 1 24 1 3 6
"5568" 17 1 25 1 3 6
"5569" 17 1 26 1 3 6
"5570" 17 1 27 1 3 6
"5571" 17 1 28 1 3 6
"5572" 17 1 29 1 3 6
"5573" 17 1 30 1 3 6
"5574" 17 1 31 1 3 6
"5575" 17 1 32 1 3 6
"5576" 17 1 33 1 3 6
"5577" 17 1 34 1 3 6
"5578" 17 1 35 1 3 6
"5579" 17 1 36 1 3 6
"5580" 17 1 37 1 3 6
"5581" 17 1 38 0 4 6
"5582" 17 1 39 0 0 6
"5583" 17 1 40 0 4 6
"5584" 17 1 41 0 4 6
"5585" 17 1 42 0 4 6
