,problem,iteration,gen_N,gen_cp,gen_ss_mn,gen_theta,gen_prelec_gamma,bf_cp,bf_ss_mn,bf_theta,bf_s,bf_prelec_gamma
430,,17,,,,15,1,,,,14.8161327305,0.98232157180299995
431,,17,,,,15,1.4,,,,28.209706460700001,1.295955279
432,,18,,,,1,0.6,,,,3.2137163581000001,0.72710893749100003
433,,18,,,,1,1,,,,7.32913930515,1.23506643805
434,,18,,,,1,1.4,,,,10.0,1.9853203963900004
435,,18,,,,2,0.6,,,,3.6418100026499998,0.69918102815400007
436,,18,,,,2,1,,,,3.6655941023300005,1.1588125563
437,,18,,,,2,1.4,,,,10.0,1.95583501593
438,,18,,,,3,0.6,,,,3.73176046182,0.6738114592479999
439,,18,,,,3,1,,,,6.8033045982400004,1.0609837531100001
440,,18,,,,3,1.4,,,,10.0,1.8807036006599998
441,,18,,,,4,0.6,,,,5.6363024231199992,0.67282525679600003
442,,18,,,,4,1,,,,3.95155650389,1.0427503092000001
443,,18,,,,4,1.4,,,,10.0,1.3502503587299999
444,,18,,,,5,0.6,,,,5.1952234622699995,0.66563854135400002
445,,18,,,,5,1,,,,6.4038256133500004,1.0211760790200002
446,,18,,,,5,1.4,,,,10.0,1.32999779802
447,,18,,,,7,0.6,,,,6.3757795390799998,0.65349126724899997
448,,18,,,,7,1,,,,9.2439730779300007,0.98584940229700002
449,,18,,,,7,1.4,,,,10.0,1.4357443655700002
450,,18,,,,9,0.6,,,,7.9557414274999996,0.60879436784200003
451,,18,,,,9,1,,,,10.0,0.97837316668899998
452,,18,,,,9,1.4,,,,10.0,1.30507050813
453,,18,,,,15,0.6,,,,10.108696729,0.59728637086699998
454,,18,,,,15,1,,,,17.6059958377,0.99097381787799999
455,,18,,,,15,1.4,,,,29.0116704219,1.2770731715000001
456,,19,,,,1,0.6,,,,3.23722432393,0.71438741678900008
457,,19,,,,1,1,,,,10.0,1.23832854378
458,,19,,,,1,1.4,,,,10.0,2.0641714389799999
459,,19,,,,2,0.6,,,,3.73589922691,0.69168207885800004
460,,19,,,,2,1,,,,5.2923570977500001,1.1504847826
461,,19,,,,2,1.4,,,,10.0,1.8848903429799997
462,,19,,,,3,0.6,,,,4.5632867375099995,0.68513693248600005
463,,19,,,,3,1,,,,3.7367539528400004,1.0922470768899999
464,,19,,,,3,1.4,,,,10.0,1.9082108378599998
465,,19,,,,4,0.6,,,,4.6725713395500001,0.67064781695200004
466,,19,,,,4,1,,,,6.1904152733599993,1.04855438442
467,,19,,,,4,1.4,,,,10.0,1.8679446998599998
468,,19,,,,5,0.6,,,,6.8175336083699998,0.67138825546299996
469,,19,,,,5,1,,,,9.2739373851499991,1.0244627853499999
470,,19,,,,5,1.4,,,,10.0,1.4132463554600001
471,,19,,,,7,0.6,,,,7.7729553542899987,0.64997955223500004
472,,19,,,,7,1,,,,8.7262926562100009,0.99124587158499999
473,,19,,,,7,1.4,,,,10.0,1.4045315056700001
474,,19,,,,9,0.6,,,,7.3923667247000004,0.65348526677300001
475,,19,,,,9,1,,,,10.0,0.98414237107199998
476,,19,,,,9,1.4,,,,10.0,1.3663746675100001
477,,19,,,,15,0.6,,,,9.5503536522000001,0.61000118248199997
478,,19,,,,15,1,,,,16.4480003609,0.99336256442399995
479,,19,,,,15,1.4,,,,30.0,1.2878238556899999
480,,20,,,,1,0.6,,,,3.0827188399900001,0.70222380656399996
481,,20,,,,1,1,,,,9.8458849009799998,1.22855916727
482,,20,,,,1,1.4,,,,10.0,2.08823582092
483,,20,,,,2,0.6,,,,3.5871275491800003,0.693973039806
484,,20,,,,2,1,,,,4.1206704186500005,1.165486834
485,,20,,,,2,1.4,,,,10.0,2.02807298413
486,,20,,,,3,0.6,,,,4.7601137527599997,0.67610950913000001
487,,20,,,,3,1,,,,5.0414315730800006,1.0794685560999999
488,,20,,,,3,1.4,,,,10.0,1.9275107246700001
489,,20,,,,4,0.6,,,,4.8898600957300005,0.68041607453899999
490,,20,,,,4,1,,,,3.90809348749,1.07533464893
491,,20,,,,4,1.4,,,,10.0,1.9146395292299998
492,,20,,,,5,0.6,,,,7.2921325865399993,0.65804490159399998
493,,20,,,,5,1,,,,6.6076897596500004,1.0209656174700001
494,,20,,,,5,1.4,,,,10.0,1.31200535842
495,,20,,,,7,0.6,,,,9.9001874077199989,0.65514174660400004
496,,20,,,,7,1,,,,9.9999999999899991,0.99981046672900009
497,,20,,,,7,1.4,,,,10.0,1.3576610227500001
498,,20,,,,9,0.6,,,,10.0,0.66712046116099999
499,,20,,,,9,1,,,,10.0,0.99215856874899999
500,,20,,,,9,1.4,,,,10.0,1.3755515356900001
501,,20,,,,15,0.6,,,,9.4597987502199992,0.61926097641699995
502,,20,,,,15,1,,,,18.793367645,0.99774651180000007
503,,20,,,,15,1.4,,,,25.639904739999999,1.29924531638
504,,21,,,,1,0.6,,,,3.6922027630500001,0.71478935114199993
505,,21,,,,1,1,,,,7.1259722129299998,1.25943898167
506,,21,,,,1,1.4,,,,10.0,2.0420517068900002
507,,21,,,,2,0.6,,,,3.8691404496800006,0.71087005531800007
508,,21,,,,2,1,,,,4.7702788360300001,1.1537974068200001
509,,21,,,,2,1.4,,,,10.0,2.0992393679000001
510,,21,,,,3,0.6,,,,4.4378569884900001,0.66814232760699999
511,,21,,,,3,1,,,,4.6658315584499999,1.0848015291500002
512,,21,,,,3,1.4,,,,10.0,2.0050061229799998
513,,21,,,,4,0.6,,,,5.5052391510599996,0.67856976020999993
514,,21,,,,4,1,,,,4.8363346735300006,1.06503903951
515,,21,,,,4,1.4,,,,10.0,1.3479376854499998
516,,21,,,,5,0.6,,,,5.8473298443599999,0.66519631010699998
517,,21,,,,5,1,,,,9.4333147321300004,1.03393276343
518,,21,,,,5,1.4,,,,10.0,1.3406767712200001
519,,21,,,,7,0.6,,,,8.7701449405999998,0.65426143274699999
520,,21,,,,7,1,,,,9.9999999999899991,1.0062704878199999
521,,21,,,,7,1.4,,,,10.0,1.31726678811
522,,21,,,,9,0.6,,,,10.0,0.66629877236400004
523,,21,,,,9,1,,,,10.0,1.0064574083
524,,21,,,,9,1.4,,,,10.0,1.36340375188
525,,21,,,,15,0.6,,,,8.8355542908700002,0.61744676801700005
526,,21,,,,15,1,,,,12.949126915499999,0.97881666503900011
527,,21,,,,15,1.4,,,,30.0,1.2880188959299999
528,,22,,,,1,0.6,,,,3.3573552160699998,0.71162741749000002
529,,22,,,,1,1,,,,8.5629094899399991,1.2233634094399999
530,,22,,,,1,1.4,,,,10.0,2.1597959392299999
531,,22,,,,2,0.6,,,,3.58882122744,0.68513136477899994
532,,22,,,,2,1,,,,6.2816321064400009,1.1466016056200001
533,,22,,,,2,1.4,,,,10.0,2.0826508287299998
534,,22,,,,3,0.6,,,,4.1097132073699996,0.69000975884799998
535,,22,,,,3,1,,,,4.1488899133399997,1.1200454040899999
536,,22,,,,3,1.4,,,,10.0,1.3635324811200003
537,,22,,,,4,0.6,,,,6.6642798191899999,0.68400981823999996
538,,22,,,,4,1,,,,4.8065060985199999,1.0439771678799998
539,,22,,,,4,1.4,,,,10.0,1.8342572664599999
540,,22,,,,5,0.6,,,,5.2646623026399997,0.64658936509499998
541,,22,,,,5,1,,,,5.4136010788800002,1.0196424181499999
542,,22,,,,5,1.4,,,,10.0,1.3816915702500001
543,,22,,,,7,0.6,,,,8.6978574877499994,0.657673655059
544,,22,,,,7,1,,,,7.9974632707000008,1.0042722450499999
545,,22,,,,7,1.4,,,,10.0,1.3380145989200001
546,,22,,,,9,0.6,,,,7.8439618389399994,0.64606798096399998
547,,22,,,,9,1,,,,10.0,0.99540703804700004
548,,22,,,,9,1.4,,,,10.0,1.3319024498899998
549,,22,,,,15,0.6,,,,8.0656667011300005,0.61746173635000001
550,,22,,,,15,1,,,,18.051895937000001,1.0003746678799998
551,,22,,,,15,1.4,,,,27.026504713800001,1.30542548269
552,,23,,,,1,0.6,,,,3.5170112323199998,0.73075460355199995
553,,23,,,,1,1,,,,8.2023516896000004,1.23870318665
554,,23,,,,1,1.4,,,,10.0,2.0773890176099998
555,,23,,,,2,0.6,,,,4.0545610169800002,0.70787412176300002
556,,23,,,,2,1,,,,5.5006255518300007,1.1448486121500001
557,,23,,,,2,1.4,,,,10.0,1.9335253173700002
558,,23,,,,3,0.6,,,,4.7892200777599996,0.69142977895400004
559,,23,,,,3,1,,,,3.7688201805699997,1.10782720536
560,,23,,,,3,1.4,,,,9.9999999999500009,1.95016443463
561,,23,,,,4,0.6,,,,4.7498518664199993,0.69449080778100003
562,,23,,,,4,1,,,,4.8001871895699999,1.056343392
563,,23,,,,4,1.4,,,,10.0,1.3323104434100002
564,,23,,,,5,0.6,,,,5.963405451669999,0.64407941600700003
565,,23,,,,5,1,,,,3.6502704479800006,1.0293283723200002
566,,23,,,,5,1.4,,,,10.0,1.3549245948899999
567,,23,,,,7,0.6,,,,10.0,0.66003346471500002
568,,23,,,,7,1,,,,9.2853982609500001,0.98656965723800005
569,,23,,,,7,1.4,,,,10.0,1.3833106255899998
570,,23,,,,9,0.6,,,,9.99999999996,0.65270848369699996
571,,23,,,,9,1,,,,10.0,1.0014430141700001
572,,23,,,,9,1.4,,,,10.0,1.4426464218299999
573,,23,,,,15,0.6,,,,9.3028603696800012,0.61624229042800005
574,,23,,,,15,1,,,,17.4062671093,0.99462118542099998
575,,23,,,,15,1.4,,,,30.0,1.2843994244900001
576,,24,,,,1,0.6,,,,3.3511378128400002,0.70774315478700001
577,,24,,,,1,1,,,,7.3559511950899994,1.2465094435899999
578,,24,,,,1,1.4,,,,10.0,2.1671492436999999
579,,24,,,,2,0.6,,,,3.5774762447800006,0.70529125570500006
580,,24,,,,2,1,,,,2.86328653162,1.2040513526899999
581,,24,,,,2,1.4,,,,10.0,1.9201697800699999
582,,24,,,,3,0.6,,,,4.7244692814300002,0.69125511272400009
583,,24,,,,3,1,,,,4.6082344373000002,1.08388277228
584,,24,,,,3,1.4,,,,10.0,1.3563206489599999
585,,24,,,,4,0.6,,,,4.4382027501099989e-18,2.7965453008599996
586,,24,,,,4,1,,,,4.6437308894699996,1.0446465083900001
587,,24,,,,4,1.4,,,,10.0,1.3477886832799999
588,,24,,,,5,0.6,,,,6.4332959193300008,0.661630392299
589,,24,,,,5,1,,,,5.2032411533199996,1.0228355819600001
590,,24,,,,5,1.4,,,,10.0,1.30003411682
591,,24,,,,7,0.6,,,,6.0680680727699992,0.65133653891099996
592,,24,,,,7,1,,,,7.6335800542899994,1.00198981309
593,,24,,,,7,1.4,,,,10.0,1.3376516116899999
594,,24,,,,9,0.6,,,,8.7668216504099998,0.64118221880500004
595,,24,,,,9,1,,,,9.9999999999899991,0.98827934349400004
596,,24,,,,9,1.4,,,,10.0,1.3498732657100001
597,,24,,,,15,0.6,,,,10.0891559291,0.63283974726199999
598,,24,,,,15,1,,,,20.338745276099999,1.00107596203
599,,24,,,,15,1.4,,,,30.0,1.29669931614
600,,25,,,,1,0.6,,,,3.45649238182,0.71811947172500001
601,,25,,,,1,1,,,,9.8481419805600012,1.22549063901
602,,25,,,,1,1.4,,,,10.0,1.9896380553400002
603,,25,,,,2,0.6,,,,3.5717586888099997,0.68057495354200004
604,,25,,,,2,1,,,,5.30813743571,1.14162905347
605,,25,,,,2,1.4,,,,10.0,1.8370287644000001
606,,25,,,,3,0.6,,,,4.5716684921800006,0.69009627761999992
607,,25,,,,3,1,,,,4.75079675923,1.11260287385
608,,25,,,,3,1.4,,,,10.0,1.3554876167600001
609,,25,,,,4,0.6,,,,5.16378499154,0.659180455291
610,,25,,,,4,1,,,,4.63416070214,1.03732563239
611,,25,,,,4,1.4,,,,10.0,1.8513321063400001
612,,25,,,,5,0.6,,,,7.5622110106800005,0.66164117737600003
613,,25,,,,5,1,,,,6.0003949967399999,1.0170337269499998
614,,25,,,,5,1.4,,,,10.0,1.3265201020399999
615,,25,,,,7,0.6,,,,7.0434490966099998,0.655523724739
616,,25,,,,7,1,,,,10.0,1.0052111154700001
617,,25,,,,7,1.4,,,,10.0,1.3561517598700001
618,,25,,,,9,0.6,,,,9.9999999999899991,0.64686022986699998
619,,25,,,,9,1,,,,10.0,0.99927548812900002
620,,25,,,,9,1.4,,,,10.0,1.3704300274599999
621,,25,,,,15,0.6,,,,10.2355536304,0.63879868011600005
622,,25,,,,15,1,,,,18.730204307699999,1.0019641478100001
623,,25,,,,15,1.4,,,,30.0,1.2903820287899999
624,,26,,,,1,0.6,,,,3.2768895041299997,0.70374363307099996
625,,26,,,,1,1,,,,2.32357033127,1.5704942880000001
626,,26,,,,1,1.4,,,,10.0,1.96286681616
627,,26,,,,2,0.6,,,,4.1672654408099996,0.69968745730600002
628,,26,,,,2,1,,,,3.7547060515400004,1.1738745648
629,,26,,,,2,1.4,,,,10.0,2.0066541812700001
630,,26,,,,3,0.6,,,,4.3059635702199994,0.67940176058000001
631,,26,,,,3,1,,,,5.4433432017299994,1.0774779596100001
632,,26,,,,3,1.4,,,,10.0,1.39356442688
633,,26,,,,4,0.6,,,,5.4198059057599997,0.70517716053800006
634,,26,,,,4,1,,,,4.5414286995199999,1.0537838348299999
635,,26,,,,4,1.4,,,,10.0,1.9188472164700001
636,,26,,,,5,0.6,,,,4.8146984998400004,0.64664245841700008
637,,26,,,,5,1,,,,7.6867474151300001,1.0181335838400001
638,,26,,,,5,1.4,,,,10.0,1.3239603844900001
639,,26,,,,7,0.6,,,,8.2155008173499997,0.67294063514300007
640,,26,,,,7,1,,,,7.1136060075699996,0.98751164836500005
641,,26,,,,7,1.4,,,,10.0,1.376576147
642,,26,,,,9,0.6,,,,7.0598897119300004,0.62892420046999997
643,,26,,,,9,1,,,,10.0,0.98452683363800009
644,,26,,,,9,1.4,,,,9.9999999999899991,1.3482650390399999
645,,26,,,,15,0.6,,,,7.7468515530199991,0.61074813372000003
646,,26,,,,15,1,,,,19.059109576199997,0.98549389406599996
647,,26,,,,15,1.4,,,,30.0,1.31074470967
648,,27,,,,1,0.6,,,,3.3416124568700005,0.712184338739
649,,27,,,,1,1,,,,6.9798410006600013,1.26333311744
650,,27,,,,1,1.4,,,,10.0,2.0809736387799997
651,,27,,,,2,0.6,,,,3.4978761669899998,0.70117374431899993
652,,27,,,,2,1,,,,4.1494896398800005,1.1693447153399998
653,,27,,,,2,1.4,,,,10.0,1.83146160425
654,,27,,,,3,0.6,,,,5.0114114472700004e-13,2.7599477476900001
655,,27,,,,3,1,,,,3.0057414966799998,1.0947834219700001
656,,27,,,,3,1.4,,,,10.0,1.9634230637700001
657,,27,,,,4,0.6,,,,1.5311628930399999e-16,1.97094942815
658,,27,,,,4,1,,,,6.52248223489,1.01617669563
659,,27,,,,4,1.4,,,,10.0,1.37835339271
660,,27,,,,5,0.6,,,,5.01339398095e-16,2.9252869931099998
661,,27,,,,5,1,,,,6.3154562852400007,1.01739780432
662,,27,,,,5,1.4,,,,10.0,1.3507745239200002
663,,27,,,,7,0.6,,,,8.4568010490199992,0.65729470337700002
664,,27,,,,7,1,,,,9.99999999998,1.0010562431500001
665,,27,,,,7,1.4,,,,10.0,1.3489206743900002
666,,27,,,,9,0.6,,,,9.1455967791399999,0.65425741959399997
667,,27,,,,9,1,,,,10.0,0.99318524106299999
668,,27,,,,9,1.4,,,,10.0,1.3791860864500001
669,,27,,,,15,0.6,,,,8.32870873223,0.61120796691400003
670,,27,,,,15,1,,,,12.5248173776,0.97802051269500001
671,,27,,,,15,1.4,,,,30.0,1.29978186043
672,,28,,,,1,0.6,,,,3.3942441105999999,0.70606327039399996
673,,28,,,,1,1,,,,9.0797674017199999,1.24176421034
674,,28,,,,1,1.4,,,,10.0,1.89742407227
675,,28,,,,2,0.6,,,,1.67252690206e-12,2.1154347001299998
676,,28,,,,2,1,,,,3.2818885476499999,1.17508652497
677,,28,,,,2,1.4,,,,10.0,2.0722215483499999
678,,28,,,,3,0.6,,,,3.8948166573599998,0.66870864400100005
679,,28,,,,3,1,,,,3.41021031455,1.0884588497200001
680,,28,,,,3,1.4,,,,9.99999999972,1.3826685091600002
681,,28,,,,4,0.6,,,,5.13822129314,0.68080486789600003
682,,28,,,,4,1,,,,3.9459050927699995,1.0633215519600001
683,,28,,,,4,1.4,,,,10.0,1.3482081084499999
684,,28,,,,5,0.6,,,,5.3916696275099989,0.65678219849899999
685,,28,,,,5,1,,,,5.10180935155,0.99247459283600004
686,,28,,,,5,1.4,,,,10.0,1.3225953179100001
687,,28,,,,7,0.6,,,,9.0792245846899995,0.65042434120500003
688,,28,,,,7,1,,,,7.2894742963699999,0.99493950076900006
689,,28,,,,7,1.4,,,,10.0,1.3914983542700001
690,,28,,,,9,0.6,,,,9.9999999999899991,0.66069340766700002
691,,28,,,,9,1,,,,10.0,0.990260639153
692,,28,,,,9,1.4,,,,10.0,1.3854228910499999
693,,28,,,,15,0.6,,,,8.8950617034399997,0.62025917186000001
694,,28,,,,15,1,,,,14.844122566600001,0.99397403932899997
695,,28,,,,15,1.4,,,,26.517580287800001,1.3460828546700001
696,,29,,,,1,0.6,,,,3.2355077161799999,0.69385781310299988
697,,29,,,,1,1,,,,6.7039369893699989,1.23332712248
698,,29,,,,1,1.4,,,,10.0,2.1250157323700001
699,,29,,,,2,0.6,,,,3.7762635722300004,0.6953003738950001
700,,29,,,,2,1,,,,2.8923835421900006,1.2098010381099999
701,,29,,,,2,1.4,,,,10.0,1.8620078584099999
702,,29,,,,3,0.6,,,,5.6993516825099997,0.66974567982900002
703,,29,,,,3,1,,,,3.1871321880100001,1.10778348086
704,,29,,,,3,1.4,,,,10.0,1.7633925324599999
705,,29,,,,4,0.6,,,,5.6205040621599995e-16,1.97222976787
706,,29,,,,4,1,,,,4.0859570764999997,1.0377471631599999
707,,29,,,,4,1.4,,,,10.0,1.3957353085100002
708,,29,,,,5,0.6,,,,9.1640267534300008,0.66806556180099996
709,,29,,,,5,1,,,,6.4608253545899998,1.0194954383499999
710,,29,,,,5,1.4,,,,10.0,1.3253069748200001
711,,29,,,,7,0.6,,,,7.7476383340499995,0.66062208111999998
712,,29,,,,7,1,,,,10.0,0.98644690244
713,,29,,,,7,1.4,,,,10.0,1.3402605305799999
714,,29,,,,9,0.6,,,,7.8272940085,0.633258201681
715,,29,,,,9,1,,,,9.8691576870999995,1.0011817760999999
716,,29,,,,9,1.4,,,,10.0,1.3458710331400001
717,,29,,,,15,0.6,,,,9.2532845549800005,0.63117245389300003
718,,29,,,,15,1,,,,14.7080338298,0.98319564581100005
719,,29,,,,15,1.4,,,,30.0,1.2947958060100002
720,,30,,,,1,0.6,,,,3.44438368946,0.70952488294100002
721,,30,,,,1,1,,,,5.68763061783,1.25798306612
722,,30,,,,1,1.4,,,,10.0,1.8587186982599997
723,,30,,,,2,0.6,,,,3.6725019632099998,0.69765204398900005
724,,30,,,,2,1,,,,3.6975257764199996,1.1583048033499999
725,,30,,,,2,1.4,,,,10.0,2.0538842866999998
726,,30,,,,3,0.6,,,,3.9572766565900004,0.68179277836300001
727,,30,,,,3,1,,,,4.6773032318899999,1.09260386185
728,,30,,,,3,1.4,,,,10.0,1.9835261496599998
729,,30,,,,4,0.6,,,,4.1198837281300005,0.66374368163599995
730,,30,,,,4,1,,,,4.5706591248599997,1.0584065096700002
731,,30,,,,4,1.4,,,,10.0,1.3365428128399999
732,,30,,,,5,0.6,,,,9.3654658141200013e-17,2.4470319857199998
733,,30,,,,5,1,,,,4.0564910753699994,1.01730609565
734,,30,,,,5,1.4,,,,10.0,1.3549354688199999
735,,30,,,,7,0.6,,,,7.11693904984,0.64828310674199996
736,,30,,,,7,1,,,,7.9999369515799996,0.99469651268800008
737,,30,,,,7,1.4,,,,10.0,1.33096838194
738,,30,,,,9,0.6,,,,9.9999999999899991,0.66552525061099999
739,,30,,,,9,1,,,,9.1781836874399989,0.97188196060200005
740,,30,,,,9,1.4,,,,10.0,1.3507533226800001
741,,30,,,,15,0.6,,,,10.3780319035,0.62199294996299992
742,,30,,,,15,1,,,,17.848029935300001,0.995521398971
743,,30,,,,15,1.4,,,,29.2606666623,1.2951301924500001
744,,31,,,,1,0.6,,,,3.14917463948,0.69637782086899991
745,,31,,,,1,1,,,,6.2623973453900001,1.2410552209399999
746,,31,,,,1,1.4,,,,10.0,1.97053177782
747,,31,,,,2,0.6,,,,4.0340990368599998,0.70709331168300005
748,,31,,,,2,1,,,,4.4363544172600005,1.15140072799
749,,31,,,,2,1.4,,,,10.0,2.0964426349999998
750,,31,,,,3,0.6,,,,4.5060893154599997,0.70654762224099998
751,,31,,,,3,1,,,,4.0159701578800009,1.1079016903700001
752,,31,,,,3,1.4,,,,10.0,1.8865029338499999
753,,31,,,,4,0.6,,,,5.9656315739699997,0.679278006376
754,,31,,,,4,1,,,,4.1043157950599998,1.03737202982
755,,31,,,,4,1.4,,,,10.0,1.8103967118000002
756,,31,,,,5,0.6,,,,9.99999999994,0.67177087336399999
757,,31,,,,5,1,,,,4.8367929809900003,1.03194160325
758,,31,,,,5,1.4,,,,10.0,1.3899837182600001
759,,31,,,,7,0.6,,,,8.00981344777,0.65620060288000004
760,,31,,,,7,1,,,,9.9999999999899991,0.99353279840700004
761,,31,,,,7,1.4,,,,10.0,1.4230569448199999
762,,31,,,,9,0.6,,,,7.1827556992299995,0.62195227094799999
763,,31,,,,9,1,,,,9.8945310666600008,0.97625487701500002
764,,31,,,,9,1.4,,,,10.0,1.3431864972499998
765,,31,,,,15,0.6,,,,9.6401667167699987,0.64091731311199995
766,,31,,,,15,1,,,,20.149368835899999,1.0136832842100001
767,,31,,,,15,1.4,,,,27.347276674099998,1.2979643540100001
768,,32,,,,1,0.6,,,,3.3318117513700001,0.70504498127299997
769,,32,,,,1,1,,,,5.8738191047199999,1.26840589354
770,,32,,,,1,1.4,,,,10.0,2.0610571095599997
771,,32,,,,2,0.6,,,,3.8513200715499996,0.69193498928800001
772,,32,,,,2,1,,,,4.0494373967200001,1.1583936203299998
773,,32,,,,2,1.4,,,,10.0,2.12163214494
774,,32,,,,3,0.6,,,,4.3528282043699997,0.69408840584199993
775,,32,,,,3,1,,,,3.7689470493999999,1.09376391177
776,,32,,,,3,1.4,,,,10.0,1.3470001030200001
777,,32,,,,4,0.6,,,,4.9514919520300005,0.67740801053900002
778,,32,,,,4,1,,,,4.3633607635400002,1.0461338582899999
779,,32,,,,4,1.4,,,,10.0,1.90494559741
780,,32,,,,5,0.6,,,,5.8633354014199996,0.65697614147299999
781,,32,,,,5,1,,,,6.1467788162300003,1.0226092173899999
782,,32,,,,5,1.4,,,,10.0,1.3774363276600001
783,,32,,,,7,0.6,,,,6.27127770352,0.66529845893799999
784,,32,,,,7,1,,,,9.9105761357100004,0.98808460433
785,,32,,,,7,1.4,,,,10.0,1.3178387340200002
786,,32,,,,9,0.6,,,,10.0,0.66444579080900001
787,,32,,,,9,1,,,,10.0,0.99510883040499998
788,,32,,,,9,1.4,,,,10.0,1.32178098261
789,,32,,,,15,0.6,,,,9.6082331359699999,0.61826560235700001
790,,32,,,,15,1,,,,16.921783060700001,0.99888030307799991
791,,32,,,,15,1.4,,,,30.0,1.29438746229
792,,33,,,,1,0.6,,,,3.35291362805,0.719670409658
793,,33,,,,1,1,,,,8.9063553512100011,1.2090006932100001
794,,33,,,,1,1.4,,,,10.0,1.9711972681099998
795,,33,,,,2,0.6,,,,3.5901504667499999,0.68536199355799998
796,,33,,,,2,1,,,,3.4116072173799998,1.1675756210400001
797,,33,,,,2,1.4,,,,9.9999999988399999,1.8607715928999999
798,,33,,,,3,0.6,,,,4.6608824346699995,0.69058634272300001
799,,33,,,,3,1,,,,3.5928561177999998,1.09694544248
800,,33,,,,3,1.4,,,,10.0,1.9054634184999999
801,,33,,,,4,0.6,,,,4.88127758123,0.67828807680399994
802,,33,,,,4,1,,,,4.1046516144999998,1.0568195645799998
803,,33,,,,4,1.4,,,,10.0,1.7996313947799998
804,,33,,,,5,0.6,,,,7.5005190005699989,0.65988780092400001
805,,33,,,,5,1,,,,5.9005702852699997,1.04009046756
806,,33,,,,5,1.4,,,,10.0,1.35277299486
807,,33,,,,7,0.6,,,,10.0,0.66542265985399995
808,,33,,,,7,1,,,,10.0,0.99334611281899998
809,,33,,,,7,1.4,,,,10.0,1.4052245050600001
810,,33,,,,9,0.6,,,,7.1451975225300002,0.63484117425099995
811,,33,,,,9,1,,,,9.9999999999899991,0.99614790184499991
812,,33,,,,9,1.4,,,,10.0,1.3560339824700001
813,,33,,,,15,0.6,,,,8.612383810019999,0.63271225124499997
814,,33,,,,15,1,,,,17.136044935999998,0.99558025576499998
815,,33,,,,15,1.4,,,,28.033743592899999,1.30048438725
816,,34,,,,1,0.6,,,,3.06806116494,0.70060382281100009
817,,34,,,,1,1,,,,7.1310155419700001,1.22698151998
818,,34,,,,1,1.4,,,,10.0,2.1912030840300001
819,,34,,,,2,0.6,,,,3.5736343915300006,0.69949037384500001
820,,34,,,,2,1,,,,4.5203066842400004,1.14556333892
821,,34,,,,2,1.4,,,,10.0,1.8251693072599997
822,,34,,,,3,0.6,,,,5.0019405427499999,0.67913785241600011
823,,34,,,,3,1,,,,4.9234235333199994,1.08141906811
824,,34,,,,3,1.4,,,,10.0,1.34710259011
825,,34,,,,4,0.6,,,,5.21269041558,0.69437613191799996
826,,34,,,,4,1,,,,5.7330344655999994,1.0566805600799998
827,,34,,,,4,1.4,,,,10.0,1.36396616407
828,,34,,,,5,0.6,,,,7.0712311953600002,0.66646226422300003
829,,34,,,,5,1,,,,5.3017283107299997,1.0118610249700002
830,,34,,,,5,1.4,,,,10.0,1.3295269352200001
831,,34,,,,7,0.6,,,,9.4041855278799993,0.66563701716199997
832,,34,,,,7,1,,,,8.120430838239999,0.98264345137300002
833,,34,,,,7,1.4,,,,10.0,1.3643314537200002
834,,34,,,,9,0.6,,,,10.0,0.64650094605499997
835,,34,,,,9,1,,,,10.0,1.0096472046
836,,34,,,,9,1.4,,,,10.0,1.35261018356
837,,34,,,,15,0.6,,,,10.6227058354,0.62857413561700004
838,,34,,,,15,1,,,,19.149347882400001,0.99119933074300004
839,,34,,,,15,1.4,,,,29.157415252699998,1.28508994574
840,,35,,,,1,0.6,,,,3.4284038307400002,0.72386741149900002
841,,35,,,,1,1,,,,7.9670430222399995,1.2255679038
842,,35,,,,1,1.4,,,,10.0,2.06059600172
843,,35,,,,2,0.6,,,,3.8672009192500001,0.70582324993000001
844,,35,,,,2,1,,,,3.40822188888,1.15675688999
845,,35,,,,2,1.4,,,,10.0,1.89833746495
846,,35,,,,3,0.6,,,,4.5034912861900001,0.67539457307600004
847,,35,,,,3,1,,,,5.0886216383099994,1.0836265355399999
848,,35,,,,3,1.4,,,,10.0,1.3792825312600001
849,,35,,,,4,0.6,,,,6.4833259171000002,0.67647195267199989
850,,35,,,,4,1,,,,4.2944950719400001,1.0458861299200002
851,,35,,,,4,1.4,,,,10.0,1.32203542597
852,,35,,,,5,0.6,,,,5.2317913744800002,0.64723231612800003
853,,35,,,,5,1,,,,4.9319775427999994,1.02683459849
854,,35,,,,5,1.4,,,,10.0,1.2957059258700001
855,,35,,,,7,0.6,,,,7.9590122977999993,0.63143523186200001
856,,35,,,,7,1,,,,7.4759664270000004,0.98976651779799996
857,,35,,,,7,1.4,,,,10.0,1.3455863535799999
858,,35,,,,9,0.6,,,,9.7458297419800015,0.64189143676100002
859,,35,,,,9,1,,,,9.2862501886200004,0.98472135037100006
860,,35,,,,9,1.4,,,,10.0,1.4482939457899999
861,,35,,,,15,0.6,,,,13.920766194700001,0.64610246877900002
862,,35,,,,15,1,,,,18.115666868399998,0.99724601143500002
863,,35,,,,15,1.4,,,,30.0,1.2870475264200001
864,,36,,,,1,0.6,,,,3.4435744122500003,0.71560358529300006
865,,36,,,,1,1,,,,8.3402928098300002,1.2288844347600001
866,,36,,,,1,1.4,,,,10.0,1.91710767187
