,problem,iteration,gen_N,gen_cp,gen_ss_mn,gen_theta,gen_prelec_gamma,bf_cp,bf_ss_mn,bf_theta,bf_s,bf_prelec_gamma
433,,18,,,,1,1,,,,6.0070033883099994,1.07396932321
434,,18,,,,1,1.4,,,,3.4602940357099996,1.3121498948899999
435,,18,,,,2,0.6,,,,1.57323889472,0.01
436,,18,,,,2,1,,,,4.3083285201999999,1.1606760404500001
437,,18,,,,2,1.4,,,,4.6572403290599995,1.25941622453
438,,18,,,,3,0.6,,,,1.6520320520299998,0.01
439,,18,,,,3,1,,,,4.0801713855799999,1.11384378722
440,,18,,,,3,1.4,,,,7.5099232693399989,1.4241746626700003
441,,18,,,,4,0.6,,,,2.2281494360299998,0.01
442,,18,,,,4,1,,,,6.5893152509399995,1.0741272718399999
443,,18,,,,4,1.4,,,,10.0,1.9772205799400002
444,,18,,,,5,0.6,,,,1.6520051519299999,0.01
445,,18,,,,5,1,,,,8.6402319159300003,1.05886902903
446,,18,,,,5,1.4,,,,7.0843935838199998,1.20259961983
447,,18,,,,7,0.6,,,,9.31424970226e-15,2.8579208930799997
448,,18,,,,7,1,,,,10.0,1.0491375419600002
449,,18,,,,7,1.4,,,,7.8077082631100012,1.5525229920100001
450,,18,,,,9,0.6,,,,2.5553171128800001,0.01
451,,18,,,,9,1,,,,0.31032398586599996,2.99999999944
452,,18,,,,9,1.4,,,,10.0,1.37048206731
453,,18,,,,15,0.6,,,,3.07460618584,0.01
454,,18,,,,15,1,,,,12.598004849600001,1.0360390176600001
455,,18,,,,15,1.4,,,,18.8909057979,1.5322649516
456,,19,,,,1,0.6,,,,1.0301836860100002e-16,1.76525708254
457,,19,,,,1,1,,,,3.0760561281400003,1.1519977073600001
458,,19,,,,1,1.4,,,,3.4768944669499997,1.29217791109
459,,19,,,,2,0.6,,,,0.110580851482,0.01
460,,19,,,,2,1,,,,9.9999999999899991,1.0607258560600001
461,,19,,,,2,1.4,,,,4.23939192924,1.28426337343
462,,19,,,,3,0.6,,,,1.6520264474700002,0.01
463,,19,,,,3,1,,,,5.36147982556,1.0817741267899998
464,,19,,,,3,1.4,,,,5.9434495982300009,1.30813287712
465,,19,,,,4,0.6,,,,1.5733101003299998,0.01
466,,19,,,,4,1,,,,3.8238837748100001,1.1014210366199999
467,,19,,,,4,1.4,,,,5.7528263629299996,1.5721312116299999
468,,19,,,,5,0.6,,,,2.0146444590400003,0.01
469,,19,,,,5,1,,,,6.0070032465000001,1.0739693243499999
470,,19,,,,5,1.4,,,,8.1362028440500005,1.69308904497
471,,19,,,,7,0.6,,,,2.5553170059700001,0.01
472,,19,,,,7,1,,,,5.6452299945000002,1.0791473969900001
473,,19,,,,7,1.4,,,,6.6780837051299997,1.58588719211
474,,19,,,,9,0.6,,,,3.8125057443600001,0.0100000000001
475,,19,,,,9,1,,,,9.99999999998,1.0464815835299999
476,,19,,,,9,1.4,,,,10.0,1.7505613873500001
477,,19,,,,15,0.6,,,,4.7599144193800003,0.01
478,,19,,,,15,1,,,,8.4496084928899986,1.0322815639
479,,19,,,,15,1.4,,,,24.221180785399998,1.3431847568499999
480,,20,,,,1,0.6,,,,0.087779402534000003,0.0100000000002
481,,20,,,,1,1,,,,6.0536907178400003,1.09403399486
482,,20,,,,1,1.4,,,,4.3086308763599996,1.2110584987200002
483,,20,,,,2,0.6,,,,1.8632617043499999,0.01
484,,20,,,,2,1,,,,1.6788038087399999,1.76820172551
485,,20,,,,2,1.4,,,,4.2019018793400003,1.1755937134200001
486,,20,,,,3,0.6,,,,1.6520001209600002,0.01
487,,20,,,,3,1,,,,4.9310814984699993,1.0972517532500001
488,,20,,,,3,1.4,,,,6.8002072555499993,1.3080601115299999
489,,20,,,,4,0.6,,,,2.2281472941099998,0.0100000000001
490,,20,,,,4,1,,,,7.52283980209,1.0731252949600001
491,,20,,,,4,1.4,,,,8.7220280733899997,1.09629450326
492,,20,,,,5,0.6,,,,2.0146396908900002,0.01
493,,20,,,,5,1,,,,9.9093799407200009,1.06058234509
494,,20,,,,5,1.4,,,,7.8076312830899992,1.5525255109799998
495,,20,,,,7,0.6,,,,2.22814881591,0.01
496,,20,,,,7,1,,,,8.069566277569999,1.0622955464299999
497,,20,,,,7,1.4,,,,8.1362064617199987,1.6930888543399998
498,,20,,,,9,0.6,,,,3.8125057839399998,0.01
499,,20,,,,9,1,,,,9.9999999999899991,1.05615550744
500,,20,,,,9,1.4,,,,10.0,1.7525936705
501,,20,,,,15,0.6,,,,3.0746061823799997,0.01
502,,20,,,,15,1,,,,2.18089316417,3.0
503,,20,,,,15,1.4,,,,27.730741091500001,1.3644373573599999
504,,21,,,,1,0.6,,,,1.1631186536799998,0.01
505,,21,,,,1,1,,,,1.2316276215999999,1.79313073155
506,,21,,,,1,1.4,,,,3.2892643486199997,1.20265982749
507,,21,,,,2,0.6,,,,1.7459790171,0.01
508,,21,,,,2,1,,,,5.5182610929299996,1.0988045078699999
509,,21,,,,2,1.4,,,,4.6079911575099999,1.2731779731499999
510,,21,,,,3,0.6,,,,2.0146471730700002,0.01
511,,21,,,,3,1,,,,8.0292661894899986,1.0698508769899999
512,,21,,,,3,1.4,,,,4.9721563956599999,1.5128636041799999
513,,21,,,,4,0.6,,,,1.8625572020900003,0.01
514,,21,,,,4,1,,,,4.8838962375500001,1.0621315233899999
515,,21,,,,4,1.4,,,,5.4778984501499997,1.4275398367800001
516,,21,,,,5,0.6,,,,1.6520317482700002,0.01
517,,21,,,,5,1,,,,9.9999999999699991,1.0537313565399999
518,,21,,,,5,1.4,,,,10.0,1.7525937021
519,,21,,,,7,0.6,,,,2.5587582585099997,0.010000001266299999
520,,21,,,,7,1,,,,8.3070081369699995,1.0563476545499999
521,,21,,,,7,1.4,,,,10.0,1.4727686687600001
522,,21,,,,9,0.6,,,,3.0746062402099996,0.01
523,,21,,,,9,1,,,,9.5642255336899993,1.0490422832999999
524,,21,,,,9,1.4,,,,10.0,1.3704820486200002
525,,21,,,,15,0.6,,,,4.7599144113599996,0.010000000001100001
526,,21,,,,15,1,,,,9.5581060363500008,1.03452180002
527,,21,,,,15,1.4,,,,20.152647894499999,1.6031281281700001
528,,22,,,,1,0.6,,,,4.1060743426300004,0.29684559785999998
529,,22,,,,1,1,,,,2.5289205349000001,1.1633390882300001
530,,22,,,,1,1.4,,,,3.1895299605400003,1.32043029799
531,,22,,,,2,0.6,,,,1.5732992511700001,0.01
532,,22,,,,2,1,,,,1.56658923606,1.2691078743000002
533,,22,,,,2,1.4,,,,4.0290749808299999,1.1147199943000001
534,,22,,,,3,0.6,,,,1.8625251714,0.01
535,,22,,,,3,1,,,,5.1516713299100001,1.0715683049299998
536,,22,,,,3,1.4,,,,5.4700965156099999,1.1699374631799999
537,,22,,,,4,0.6,,,,3.4199509840300002e-15,2.7846417699299999
538,,22,,,,4,1,,,,9.9999999999899991,1.06135358505
539,,22,,,,4,1.4,,,,5.39913718735,1.29141967793
540,,22,,,,5,0.6,,,,2.01464549601,0.01
541,,22,,,,5,1,,,,7.1636086777000001,1.0570138623000001
542,,22,,,,5,1.4,,,,10.0,1.2827851610900001
543,,22,,,,7,0.6,,,,2.5553170072299998,0.01
544,,22,,,,7,1,,,,2.5466317574500001,2.4113569769300001
545,,22,,,,7,1.4,,,,8.1362064803000003,1.69308885726
546,,22,,,,9,0.6,,,,3.0748101746099996,0.0100000000015
547,,22,,,,9,1,,,,7.7471006309300003,1.0528787524800001
548,,22,,,,9,1.4,,,,10.0,1.5952765790600001
549,,22,,,,15,0.6,,,,6.0283911772500005,0.0100000000042
550,,22,,,,15,1,,,,12.974053595699999,1.02810524395
551,,22,,,,15,1.4,,,,21.3715243161,1.3645692384099999
552,,23,,,,1,0.6,,,,0.057969572461699995,0.010000000734299999
553,,23,,,,1,1,,,,3.7186724566699998,1.1351007848000001
554,,23,,,,1,1.4,,,,3.3997033642700001,1.1392417408700002
555,,23,,,,2,0.6,,,,1.40901346351,0.01
556,,23,,,,2,1,,,,3.3342422702799999,1.2108129162600001
557,,23,,,,2,1.4,,,,3.4931500907599999,1.23923073955
558,,23,,,,3,0.6,,,,1.6520226835299998,0.01
559,,23,,,,3,1,,,,4.9184453913300006,1.09345555686
560,,23,,,,3,1.4,,,,8.13620644517,1.69308886722
561,,23,,,,4,0.6,,,,3.07460625028,0.01
562,,23,,,,4,1,,,,4.3671428315400007,1.0982170383399998
563,,23,,,,4,1.4,,,,8.9951368059199996,1.64562786729
564,,23,,,,5,0.6,,,,1.8646731716099998e-10,2.9319197661700001
565,,23,,,,5,1,,,,3.3781719988200001,1.1438825802500001
566,,23,,,,5,1.4,,,,8.6368992877399986,1.0750193521
567,,23,,,,7,0.6,,,,6.0283946983800005,0.010000000759899999
568,,23,,,,7,1,,,,7.1313996148000003,1.0687844681700001
569,,23,,,,7,1.4,,,,10.0,1.4727685852200001
570,,23,,,,9,0.6,,,,9.7699626167000002e-15,1.9188154640599999
571,,23,,,,9,1,,,,10.0,1.0440046139100001
572,,23,,,,9,1.4,,,,10.0,1.4727686921100001
573,,23,,,,15,0.6,,,,4.7599144416700003,0.010000000000700001
574,,23,,,,15,1,,,,10.1961711525,1.0343726755299998
575,,23,,,,15,1.4,,,,26.076365747299999,1.2930506445000001
576,,24,,,,1,0.6,,,,6.5735392809699992e-13,2.94766813747
577,,24,,,,1,1,,,,5.8024226157800003,1.09207788075
578,,24,,,,1,1.4,,,,4.3992288216600004,1.1148135787
579,,24,,,,2,0.6,,,,1.7389776104700001,0.0100000000323
580,,24,,,,2,1,,,,2.6623281936000001,1.2507832322299999
581,,24,,,,2,1.4,,,,9.7095828714899994,1.0942270696500001
582,,24,,,,3,0.6,,,,1.5414416604600001,0.01
583,,24,,,,3,1,,,,2.2228764579900004,1.1770271798700001
584,,24,,,,3,1.4,,,,5.4692819086800002,1.4257271577999999
585,,24,,,,4,0.6,,,,1.8625198353799999,0.01
586,,24,,,,4,1,,,,6.9224038280100011,1.07143837701
587,,24,,,,4,1.4,,,,7.2149045065599999,1.10300827177
588,,24,,,,5,0.6,,,,3.0746061867799996,0.01
589,,24,,,,5,1,,,,7.0251794264300003,1.0663664800200001
590,,24,,,,5,1.4,,,,7.8077086523500006,1.55252296909
591,,24,,,,7,0.6,,,,1.8623593157799998,0.0100000000018
592,,24,,,,7,1,,,,9.9999999999899991,1.0478149296600001
593,,24,,,,7,1.4,,,,10.0,1.2828420474200002
594,,24,,,,9,0.6,,,,8.0784302485600001,0.0100000066262
595,,24,,,,9,1,,,,9.9999999999899991,1.03291219488
596,,24,,,,9,1.4,,,,8.4275144469800001,1.29232606122
597,,24,,,,15,0.6,,,,3.8125057499600001,0.01
598,,24,,,,15,1,,,,26.752985274699999,1.0323931068000001
599,,24,,,,15,1.4,,,,23.930619477899999,1.8529613922900001
600,,25,,,,1,0.6,,,,0.13884056535200001,0.01
601,,25,,,,1,1,,,,1.8906138060799997,1.3465771603999999
602,,25,,,,1,1.4,,,,4.8822791761,1.17372882783
603,,25,,,,2,0.6,,,,1.8625212865,0.01
604,,25,,,,2,1,,,,2.2582288424400003,1.3060130638299998
605,,25,,,,2,1.4,,,,3.6685886996900003,1.3378201100700002
606,,25,,,,3,0.6,,,,1.8625269695900002,0.01
607,,25,,,,3,1,,,,3.9776790648199998,1.1321407729399999
608,,25,,,,3,1.4,,,,5.0121231428600002,1.2269750477700001
609,,25,,,,4,0.6,,,,2.0146440167500002,0.01
610,,25,,,,4,1,,,,9.4383122714100001,1.0710056329000002
611,,25,,,,4,1.4,,,,5.946639373790001,1.3049831817599999
612,,25,,,,5,0.6,,,,3.0746062048599998,0.01
613,,25,,,,5,1,,,,10.0,1.0570243779299999
614,,25,,,,5,1.4,,,,5.75245765849,1.5721053084600001
615,,25,,,,7,0.6,,,,1.8625547277700001,0.0100000000015
616,,25,,,,7,1,,,,5.8344464625799999,1.0733686420699999
617,,25,,,,7,1.4,,,,10.0,1.4727685904299999
618,,25,,,,9,0.6,,,,2.55531711211,0.01
619,,25,,,,9,1,,,,9.99999999998,1.0452855751500001
620,,25,,,,9,1.4,,,,10.0,1.7525936988699999
621,,25,,,,15,0.6,,,,3.0746062107200003,0.01
622,,25,,,,15,1,,,,12.0376067101,1.0361904275
623,,25,,,,15,1.4,,,,29.999999999899998,1.220350131
624,,26,,,,1,0.6,,,,1.3291142472999999,0.01
625,,26,,,,1,1,,,,4.3282657466900005,1.1617966470200001
626,,26,,,,1,1.4,,,,5.1934953981499996,1.1577718119
627,,26,,,,2,0.6,,,,1.65198934664,0.01
628,,26,,,,2,1,,,,3.49361724214,1.1901163962500001
629,,26,,,,2,1.4,,,,4.1120810905800003,1.1840105041700002
630,,26,,,,3,0.6,,,,2.55531709573,0.01
631,,26,,,,3,1,,,,5.0242730227500001,1.0673031024700002
632,,26,,,,3,1.4,,,,9.9999999999899991,1.0719375031
633,,26,,,,4,0.6,,,,4.7599143370199997,0.0100000000068
634,,26,,,,4,1,,,,6.4145385137900011,1.0743721016399999
635,,26,,,,4,1.4,,,,7.5090895622699998,1.4241815423700002
636,,26,,,,5,0.6,,,,1.7459821452200002,0.01
637,,26,,,,5,1,,,,10.0,1.0607201125299999
638,,26,,,,5,1.4,,,,7.8076827777199993,1.5525238220899999
639,,26,,,,7,0.6,,,,1.86150761178,0.0100000023064
640,,26,,,,7,1,,,,9.3511880565799999,1.0510354389000001
641,,26,,,,7,1.4,,,,10.0,1.0740827552100001
642,,26,,,,9,0.6,,,,2.5553201377000003,0.0100000000002
643,,26,,,,9,1,,,,9.9999999999500009,1.0417253207999999
644,,26,,,,9,1.4,,,,8.9951407217800003,1.6456276529799998
645,,26,,,,15,0.6,,,,3.8125057490699996,0.01
646,,26,,,,15,1,,,,15.149687905899999,1.03353374781
647,,26,,,,15,1.4,,,,29.999999887199998,1.22035013092
648,,27,,,,1,0.6,,,,9.3301477459100006,0.66388274253199997
649,,27,,,,1,1,,,,2.2075234516000002,2.2404445904200001
650,,27,,,,1,1.4,,,,3.2806940440499996,1.22872877007
651,,27,,,,2,0.6,,,,1.7287705018400001,0.01
652,,27,,,,2,1,,,,1.6327771935600002,1.2519113133299999
653,,27,,,,2,1.4,,,,3.7214249450599999,1.1775093224299999
654,,27,,,,3,0.6,,,,2.5553171061400004,0.01
655,,27,,,,3,1,,,,3.6848843890900005,1.1286921351999999
656,,27,,,,3,1.4,,,,7.52881001127,1.7206296951499997
657,,27,,,,4,0.6,,,,1.3576913206300002e-17,2.9668766122300001
658,,27,,,,4,1,,,,5.9471923388299999,1.0633566726299999
659,,27,,,,4,1.4,,,,9.9999999999899991,1.0779382062
660,,27,,,,5,0.6,,,,0.0,2.3885306176199999
661,,27,,,,5,1,,,,9.99999999998,1.0541031306399999
662,,27,,,,5,1.4,,,,10.0,1.07793822434
663,,27,,,,7,0.6,,,,2.2281492654099999,0.01
664,,27,,,,7,1,,,,2.8226943537500002,1.75981906717
665,,27,,,,7,1.4,,,,4.9705986519999996,1.51258874854
666,,27,,,,9,0.6,,,,2.2281495059299998,0.01
667,,27,,,,9,1,,,,9.99999999996,1.04374093036
668,,27,,,,9,1.4,,,,10.0,1.15535295034
669,,27,,,,15,0.6,,,,8.0784311248799998,0.010000121202299999
670,,27,,,,15,1,,,,12.768604116500001,1.0328324983700001
671,,27,,,,15,1.4,,,,19.710690254199999,1.5159745052899998
672,,28,,,,1,0.6,,,,1.4580336061100001,0.01
673,,28,,,,1,1,,,,2.01698945491,1.7762668949400002
674,,28,,,,1,1.4,,,,5.1856958942300002,1.1470877716399999
675,,28,,,,2,0.6,,,,1.65199455007,0.01
676,,28,,,,2,1,,,,3.6746741682800002,1.1395220118
677,,28,,,,2,1.4,,,,3.0829389026999996,1.25188295558
678,,28,,,,3,0.6,,,,1.7248474065900001,0.010000000338299999
679,,28,,,,3,1,,,,5.3825854283500005,1.11550594004
680,,28,,,,3,1.4,,,,5.3876656964699992,1.2956559426200001
681,,28,,,,4,0.6,,,,1.8625185556299999,0.01
682,,28,,,,4,1,,,,5.9016087322599997,1.1195338587700001
683,,28,,,,4,1.4,,,,7.5288195729899989,1.72062938376
684,,28,,,,5,0.6,,,,1.8625190253099999,0.01
685,,28,,,,5,1,,,,7.40518186153,1.0768584976200002
686,,28,,,,5,1.4,,,,5.7539285138900009,1.5722085431799999
687,,28,,,,7,0.6,,,,6.0672055210200006e-15,2.8829573501200003
688,,28,,,,7,1,,,,9.99999999964,1.04860439123
689,,28,,,,7,1.4,,,,6.6778791469500005,1.58588660185
690,,28,,,,9,0.6,,,,3.8125057717800002,0.01
691,,28,,,,9,1,,,,10.0,1.0440840951399999
692,,28,,,,9,1.4,,,,8.9951397388699998,1.6456277055299999
693,,28,,,,15,0.6,,,,3.8125056856900001,0.01
694,,28,,,,15,1,,,,9.7633201268399983,1.0366653317600001
695,,28,,,,15,1.4,,,,19.5334456346,1.5193627618099999
696,,29,,,,1,0.6,,,,3.6190412686000002,0.39752938657499998
697,,29,,,,1,1,,,,2.6974298003300001,1.2590975600799998
698,,29,,,,1,1.4,,,,3.4556177037099998,1.32579011799
699,,29,,,,2,0.6,,,,1.5733187577899999,0.01
700,,29,,,,2,1,,,,4.4741918467100001,1.1097734830700001
701,,29,,,,2,1.4,,,,3.3649509768700003,1.2642366176100002
702,,29,,,,3,0.6,,,,2.0146459871400002,0.01
703,,29,,,,3,1,,,,5.1881181975999997,1.0943782984899999
704,,29,,,,3,1.4,,,,4.6040863912200001,1.3606479648400001
705,,29,,,,4,0.6,,,,2.01464494335,0.01
706,,29,,,,4,1,,,,6.6226697048499998,1.0812094086700001
707,,29,,,,4,1.4,,,,4.9674434613699994,1.5120292212099999
708,,29,,,,5,0.6,,,,1.6519837913100002,0.01
709,,29,,,,5,1,,,,10.0,1.06976483763
710,,29,,,,5,1.4,,,,8.1362028110800004,1.69308903438
711,,29,,,,7,0.6,,,,4.7599144186500002,0.010000000002399999
712,,29,,,,7,1,,,,7.3530636066999993,1.05400075314
713,,29,,,,7,1.4,,,,8.4200313929000004,1.29225813049
714,,29,,,,9,0.6,,,,2.2232586246900001,0.010000000039299999
715,,29,,,,9,1,,,,9.5183031200200006,1.0507996807
716,,29,,,,9,1.4,,,,10.0,1.4727686629700003
717,,29,,,,15,0.6,,,,3.8125057496199997,0.01
718,,29,,,,15,1,,,,9.8128328874099999,1.0289601587200001
719,,29,,,,15,1.4,,,,27.391031992399999,1.2544841987200002
720,,30,,,,1,0.6,,,,2.8102520310799998e-16,1.9300812699700001
721,,30,,,,1,1,,,,3.2075975978400004,1.1138079357999999
722,,30,,,,1,1.4,,,,3.7554860352499997,1.13600482624
723,,30,,,,2,0.6,,,,1.5413686537600002,0.01
724,,30,,,,2,1,,,,3.0688455380400002,1.16265677345
725,,30,,,,2,1.4,,,,5.6182467693800007,1.1410532107
726,,30,,,,3,0.6,,,,1.8625280024900002,0.01
727,,30,,,,3,1,,,,7.2834453627600002,1.06451515991
728,,30,,,,3,1.4,,,,8.2527822120300005,1.1900735174600001
729,,30,,,,4,0.6,,,,1.6519735501899999,0.01
730,,30,,,,4,1,,,,3.2230509958599995,1.12447631605
731,,30,,,,4,1.4,,,,8.8420928112699997,1.8301975144299998
732,,30,,,,5,0.6,,,,2.55531700996,0.01
733,,30,,,,5,1,,,,7.6223192791699992,1.0729066970899999
734,,30,,,,5,1.4,,,,8.99513668142,1.6456278713799999
735,,30,,,,7,0.6,,,,2.01464550192,0.01
736,,30,,,,7,1,,,,9.99999999984,1.05241911312
737,,30,,,,7,1.4,,,,8.9951359585800006,1.6456279143299999
738,,30,,,,9,0.6,,,,3.0746062136699996,0.01
739,,30,,,,9,1,,,,9.99999999996,1.0455395414899999
740,,30,,,,9,1.4,,,,10.0,1.5952767235600001
741,,30,,,,15,0.6,,,,3.0746062283599995,0.01
742,,30,,,,15,1,,,,11.149150988399999,1.04020513131
743,,30,,,,15,1.4,,,,8.9951399932000005,1.6456276962
744,,31,,,,1,0.6,,,,1.86251039824,0.01
745,,31,,,,1,1,,,,0.91609849036199997,3.0
746,,31,,,,1,1.4,,,,3.1303432090099998,1.1581970848999998
747,,31,,,,2,0.6,,,,1.6254256460499998,0.01
748,,31,,,,2,1,,,,3.4293272730500002,1.45525021826
749,,31,,,,2,1.4,,,,2.9208998223400005,1.2766913136799998
750,,31,,,,3,0.6,,,,2.2281494237900001,0.01
751,,31,,,,3,1,,,,5.1364626268900002,1.0898575343799999
752,,31,,,,3,1.4,,,,5.7539283888400004,1.5722085404899999
753,,31,,,,4,0.6,,,,1.65201571148,0.01
754,,31,,,,4,1,,,,4.9747269891300006,1.0922476857100001
755,,31,,,,4,1.4,,,,10.0,1.2828990060900001
756,,31,,,,5,0.6,,,,1.6520001851399999,0.01
757,,31,,,,5,1,,,,5.0976045267900005,1.1013312981799999
758,,31,,,,5,1.4,,,,8.1362087430100019,1.6930887484600001
759,,31,,,,7,0.6,,,,4.75991448083,0.010000000003600001
760,,31,,,,7,1,,,,8.1672325613200005,1.0608327574800001
761,,31,,,,7,1.4,,,,10.0,1.5952765686500001
762,,31,,,,9,0.6,,,,2.5552832323999999,0.0100000000052
763,,31,,,,9,1,,,,9.2189863970899992,1.0363561341500001
764,,31,,,,9,1.4,,,,10.0,1.2828801706200001
765,,31,,,,15,0.6,,,,4.7599144150399999,0.0100000000004
766,,31,,,,15,1,,,,8.2929514941499995,1.0412755811799999
767,,31,,,,15,1.4,,,,24.128334539200001,1.3437951728999999
768,,32,,,,1,0.6,,,,0.11775324373400001,0.01
769,,32,,,,1,1,,,,7.2514069894300004,1.0937215206999999
770,,32,,,,1,1.4,,,,4.4716609060900003,1.1405420337200001
771,,32,,,,2,0.6,,,,1.57332154497,0.0100000000001
772,,32,,,,2,1,,,,3.6267144991699998,1.12464179475
773,,32,,,,2,1.4,,,,4.0982021999300002,1.28524941528
774,,32,,,,3,0.6,,,,1.86326040324,0.0100000000001
775,,32,,,,3,1,,,,5.6975287207000003,1.0729798323299999
776,,32,,,,3,1.4,,,,5.9414687427999997,1.3108889832100001
777,,32,,,,4,0.6,,,,2.0144778508300001,0.010000000000599999
778,,32,,,,4,1,,,,5.1483898933600001,1.09885010076
779,,32,,,,4,1.4,,,,7.5086723952399996,1.4241849721399999
780,,32,,,,5,0.6,,,,2.1281993316899998e-13,2.85311441644
781,,32,,,,5,1,,,,3.0290478935,1.62391996424
782,,32,,,,5,1.4,,,,9.9999999999699991,1.7505606969499998
783,,32,,,,7,0.6,,,,3.0746063125700003,0.0100000000001
784,,32,,,,7,1,,,,7.3976305928799997,1.0362894675900001
785,,32,,,,7,1.4,,,,6.21126242349,1.44299385391
786,,32,,,,9,0.6,,,,1.0257559038799999e-16,2.3434943760099998
787,,32,,,,9,1,,,,9.9999999987199999,1.0395010021100002
788,,32,,,,9,1.4,,,,10.0,1.3704820550600001
789,,32,,,,15,0.6,,,,4.7599144474299999,0.010000000000999999
790,,32,,,,15,1,,,,12.280063325,1.033669723
791,,32,,,,15,1.4,,,,19.717177765500001,1.4413091636700002
792,,33,,,,1,0.6,,,,1.8632520622099999,0.01
793,,33,,,,1,1,,,,4.65916050464,1.0876624930000001
794,,33,,,,1,1.4,,,,6.0502269335099994,1.1450707652299998
795,,33,,,,2,0.6,,,,2.2281487525599997,0.01
796,,33,,,,2,1,,,,2.1234344923599999,1.2915925801500001
797,,33,,,,2,1.4,,,,3.5091359552300001,1.18287676115
798,,33,,,,3,0.6,,,,1.7460020377200001,0.01
799,,33,,,,3,1,,,,4.9802494241800002,1.0782724289799999
800,,33,,,,3,1.4,,,,4.3063678324800003,1.3383917851
801,,33,,,,4,0.6,,,,2.5553170329799997,0.01
802,,33,,,,4,1,,,,6.0075749120899999,1.0762182796999999
803,,33,,,,4,1.4,,,,10.0,1.97367736061
804,,33,,,,5,0.6,,,,2.2281490877299999,0.01
805,,33,,,,5,1,,,,5.8630398907000005,1.06251806348
806,,33,,,,5,1.4,,,,10.0,1.0725521176299999
807,,33,,,,7,0.6,,,,2.22814958791,0.01
808,,33,,,,7,1,,,,8.8734658328399991,1.0542808128399999
809,,33,,,,7,1.4,,,,10.0,1.09497543401
810,,33,,,,9,0.6,,,,2.55531701057,0.01
811,,33,,,,9,1,,,,8.0161893251600009,1.03987538231
812,,33,,,,9,1.4,,,,10.0,1.7525936986799999
813,,33,,,,15,0.6,,,,6.0283942432900002,0.010000000015600001
814,,33,,,,15,1,,,,9.5398922177200003,1.0378566017599999
815,,33,,,,15,1.4,,,,23.608615529699996,1.30395015961
816,,34,,,,1,0.6,,,,0.140115597594,0.01
817,,34,,,,1,1,,,,5.7510665540999995,1.0993330381899999
818,,34,,,,1,1.4,,,,3.6489108463900002,1.11365283402
819,,34,,,,2,0.6,,,,1.16320401449e-15,2.9434643936400002
820,,34,,,,2,1,,,,5.0739956784199993,1.1053622589500001
821,,34,,,,2,1.4,,,,3.6734354421099997,1.5256772920800001
822,,34,,,,3,0.6,,,,1.5057138514200001,0.01
823,,34,,,,3,1,,,,3.5652252988599997,1.1432478958200001
824,,34,,,,3,1.4,,,,3.8325839478400003,1.4946279089700001
825,,34,,,,4,0.6,,,,2.0146425113699999,0.01
826,,34,,,,4,1,,,,3.9359580230400004,1.0772755273500001
827,,34,,,,4,1.4,,,,9.99999999964,1.07679151163
828,,34,,,,5,0.6,,,,2.22814835923,0.01
829,,34,,,,5,1,,,,8.5225468083800013,1.0539056063700001
830,,34,,,,5,1.4,,,,8.1362076932100003,1.6930887953799998
831,,34,,,,7,0.6,,,,2.5553171133600001,0.01
832,,34,,,,7,1,,,,10.0,1.0611205097399998
833,,34,,,,7,1.4,,,,10.0,1.7505613676299998
834,,34,,,,9,0.6,,,,3.07460633064,0.01
835,,34,,,,9,1,,,,9.5544736459799999,1.0394157961200001
836,,34,,,,9,1.4,,,,10.0,1.37048204848
837,,34,,,,15,0.6,,,,2.55531710709,0.01
838,,34,,,,15,1,,,,11.273881984600001,1.0316627332200001
839,,34,,,,15,1.4,,,,21.0714608754,1.3671818652700001
840,,35,,,,1,0.6,,,,2.5553168991499997,0.01
841,,35,,,,1,1,,,,1.4561938734000001e-13,0.88773386573900004
842,,35,,,,1,1.4,,,,3.5520254196800005,1.6995594832700003
843,,35,,,,2,0.6,,,,2.0146420627800001,0.01
844,,35,,,,2,1,,,,2.4136716655000003,1.1957264105000001
845,,35,,,,2,1.4,,,,2.52958696428,1.1992554530799999
846,,35,,,,3,0.6,,,,1.7460137527299999,0.01
847,,35,,,,3,1,,,,5.1469114060800001,1.1265518054700001
848,,35,,,,3,1.4,,,,4.9784707443,1.3991932879
849,,35,,,,4,0.6,,,,1.8625176375599999,0.01
850,,35,,,,4,1,,,,3.3693688078299999,1.14514433849
851,,35,,,,4,1.4,,,,4.4849015238599996,1.4529818459299999
852,,35,,,,5,0.6,,,,4.7599144814100001,0.010000000006400001
853,,35,,,,5,1,,,,9.9999999992999999,1.04362782554
854,,35,,,,5,1.4,,,,5.7535616748300002,1.5721828260299999
855,,35,,,,7,0.6,,,,3.7747582837300003e-15,1.7070028956000001
856,,35,,,,7,1,,,,9.1940060387600013,1.0535082128
857,,35,,,,7,1.4,,,,10.0,1.21065562429
858,,35,,,,9,0.6,,,,3.0746061581899999,0.01
859,,35,,,,9,1,,,,9.9999999999899991,1.0483585990200002
860,,35,,,,9,1.4,,,,8.9951407852899994,1.6456276502399998
861,,35,,,,15,0.6,,,,8.0784301834200001,0.0100000101188
862,,35,,,,15,1,,,,15.421038976300002,1.0360457698299999
863,,35,,,,15,1.4,,,,27.662977015799999,1.25386503259
864,,36,,,,1,0.6,,,,0.120599841207,0.0100000000001
865,,36,,,,1,1,,,,4.4811181213899998,1.12139530388
866,,36,,,,1,1.4,,,,5.1295086331500004,1.1386373007399999
